date,open,high,low,close,volume,amount
2014-01-02,13.080,13.383,12.954,13.317,1705100.0,
2014-01-03,13.309,13.450,12.917,13.020,1454100.0,
2014-01-06,13.020,13.302,12.391,12.576,1591800.0,
2014-01-07,12.428,12.872,12.294,12.502,1286900.0,
2014-01-08,12.539,12.791,12.502,12.650,1896200.0,
2014-01-09,12.650,12.717,12.354,12.368,1283900.0,
2014-01-10,12.242,12.428,11.909,12.065,1823800.0,
2014-01-13,12.057,12.272,11.539,12.205,2266400.0,
2014-01-14,12.131,12.502,11.768,12.502,1948600.0,
2014-01-15,12.368,12.768,12.361,12.724,1718500.0,
2014-01-16,12.724,13.057,12.576,12.583,1494500.0,
2014-01-17,12.517,12.798,12.139,12.502,1002200.0,
2014-01-20,12.487,12.487,11.976,12.057,1356700.0,
2014-01-21,12.339,12.465,12.072,12.465,1824400.0,
2014-01-22,12.250,12.976,12.250,12.931,1479900.0,
2014-01-23,12.902,13.650,12.724,13.391,2447500.0,
2014-01-24,13.383,13.909,13.309,13.702,4204600.0,
2014-01-27,13.620,14.131,13.235,13.546,2372400.0,
2014-01-28,13.554,14.835,13.465,14.272,4855200.0,
2014-01-29,14.272,14.354,13.894,13.998,1739400.0,
2014-01-30,13.917,14.265,13.880,14.057,1322900.0,
2014-02-07,13.776,14.168,13.554,13.909,2520700.0,
2014-02-10,13.931,15.517,13.931,15.465,7896500.0,
2014-02-11,15.413,16.146,15.250,15.687,5572000.0,
2014-02-12,16.057,16.205,15.635,15.724,3731100.0,
2014-02-13,15.717,15.835,15.139,15.139,2576000.0,
2014-02-14,15.265,15.798,14.946,15.680,3245300.0,
2014-02-17,15.665,16.131,15.383,15.983,3495700.0,
2014-02-18,16.005,16.524,15.761,16.043,5290700.0,
2014-02-19,15.909,16.250,15.850,16.035,1897200.0,
2014-02-20,16.272,16.317,15.731,16.146,3011100.0,
2014-02-21,16.272,16.887,15.991,16.057,3416100.0,
2014-02-24,15.761,15.761,14.872,15.576,4129300.0,
2014-02-25,15.472,15.605,13.813,14.057,3666700.0,
2014-02-26,13.820,14.057,13.220,13.791,4003600.0,
2014-02-27,13.798,13.968,13.094,13.265,3641100.0,
2014-02-28,13.250,13.494,12.880,13.487,1999300.0,
2014-03-03,13.605,14.546,13.450,14.035,3171300.0,
2014-03-04,14.028,14.094,13.539,13.605,1746500.0,
2014-03-05,13.768,14.154,13.761,13.798,1270800.0,
2014-03-06,13.761,14.028,13.435,13.561,1695100.0,
2014-03-07,13.568,13.909,13.472,13.546,1222400.0,
2014-03-10,13.391,13.391,11.968,13.242,2246000.0,
2014-03-11,12.991,12.991,12.524,12.605,1504300.0,
2014-03-12,12.576,12.576,12.035,12.405,1986200.0,
2014-03-13,12.405,12.635,12.257,12.613,1174300.0,
2014-03-14,12.605,12.605,11.872,12.168,2031200.0,
2014-03-17,12.161,12.502,11.872,12.146,3260500.0,
2014-03-18,12.154,12.213,11.842,12.154,4707800.0,
2014-03-19,12.139,12.139,11.391,11.783,4076700.0,
2014-03-20,11.680,11.909,11.020,11.020,4236000.0,
2014-03-21,11.094,11.302,10.524,11.168,4770400.0,
2014-03-24,11.205,11.450,11.087,11.361,2223700.0,
