date,open,high,low,close,volume,amount
2024-01-02,42.650,42.700,41.850,41.940,2051843.000,0.0
2024-01-03,41.840,42.200,41.320,41.470,1524125.000,0.0
2024-01-04,41.580,41.590,40.850,40.990,1385600.000,0.0
2024-01-05,40.970,41.340,40.680,40.920,2035141.000,0.0
2024-01-08,40.810,40.810,39.620,39.670,2249452.000,0.0
2024-01-09,39.840,40.180,39.550,40.090,1604272.000,0.0
2024-01-10,39.850,40.050,39.330,39.410,1284206.000,0.0
2024-01-11,39.410,40.100,39.300,39.860,1512011.000,0.0
2024-01-12,39.750,39.980,39.570,39.570,1176342.000,0.0
2024-01-15,39.470,39.730,38.610,39.010,2133919.000,0.0
2024-01-16,38.860,39.140,38.170,38.680,2009925.000,0.0
2024-01-17,38.570,38.670,37.170,37.210,2505446.000,0.0
2024-01-18,37.050,37.770,36.630,37.720,2506346.000,0.0
2024-01-19,37.690,38.090,36.970,37.020,1963208.000,0.0
2024-01-22,37.210,37.230,34.760,35.120,2840957.000,0.0
2024-01-23,35.120,35.940,34.850,35.640,1807564.000,0.0
2024-01-24,35.830,35.950,34.440,35.800,2644422.000,0.0
2024-01-25,35.800,37.210,35.270,37.150,3067140.000,0.0
2024-01-26,36.850,37.330,36.580,36.690,1984193.000,0.0
2024-01-29,37.650,38.430,36.780,36.910,3164290.000,0.0
2024-01-30,36.470,36.470,34.780,34.860,2669266.000,0.0
2024-01-31,34.460,34.990,33.130,33.240,3650156.000,0.0
2024-02-01,33.100,34.070,32.550,33.260,2691843.000,0.0
2024-02-02,33.350,33.680,31.250,31.900,2894572.000,0.0
2024-02-05,31.520,32.170,29.350,30.480,4337256.000,0.0
2024-02-06,29.880,33.510,29.830,33.010,4209641.000,0.0
2024-02-07,32.340,32.340,27.750,29.330,40477376.000,0.0
2024-02-08,28.840,30.830,28.560,30.360,24055489.000,0.0
2024-02-19,30.950,31.110,29.720,30.490,26074594.000,0.0
2024-02-20,30.350,30.350,29.620,30.040,16421209.000,0.0
2024-02-21,29.950,31.330,29.760,30.580,21206540.000,0.0
2024-02-22,30.540,31.600,30.400,31.600,19889011.000,0.0
2024-02-23,31.750,32.080,31.050,31.900,18122808.000,0.0
2024-02-26,31.660,32.920,31.610,32.440,17832582.000,0.0
2024-02-27,32.250,34.400,31.920,34.250,22148002.000,0.0
2024-02-28,34.120,34.650,31.960,31.990,25314425.000,0.0
2024-02-29,31.790,34.210,31.730,34.090,21973468.000,0.0
2024-03-01,34.100,35.180,34.010,34.850,20112019.000,0.0
2024-03-04,35.050,35.250,34.050,34.610,13168890.000,0.0
2024-03-05,34.440,34.640,33.440,33.760,12896755.000,0.0
2024-03-06,33.440,34.130,32.980,33.580,11107313.000,0.0
2024-03-07,33.740,34.180,32.790,32.900,12134310.000,0.0
2024-03-08,33.040,33.830,32.660,33.620,11482289.000,0.0
2024-03-11,33.350,34.220,33.050,34.150,10824377.000,0.0
2024-03-12,34.130,34.740,33.880,34.200,10037518.000,0.0
2024-03-13,34.440,34.640,33.790,33.880,10191158.000,0.0
2024-03-14,33.670,34.010,32.990,33.370,9478920.000,0.0
2024-03-15,33.200,33.590,32.890,33.590,7898546.000,0.0
2024-03-18,33.700,34.380,33.580,34.370,10098758.000,0.0
2024-03-19,34.300,34.610,33.910,33.920,7949032.000,0.0
2024-03-20,34.000,34.170,33.710,34.030,6235185.000,0.0
2024-03-21,34.230,34.720,34.050,34.270,11508631.000,0.0
2024-03-22,34.200,34.480,33.330,33.330,10242379.000,0.0
2024-03-25,33.110,33.110,32.060,32.060,9849381.000,0.0
2024-03-26,32.020,32.330,31.260,31.600,6441971.000,0.0
2024-03-27,31.630,31.740,30.350,30.380,7091824.000,0.0
2024-03-28,30.380,31.310,30.380,30.750,7503509.000,0.0
2024-03-29,30.750,30.980,30.400,30.960,5151267.000,0.0
2024-04-01,31.000,31.480,31.000,31.410,5155254.000,0.0
2024-04-02,31.450,31.470,30.910,31.060,4429989.000,0.0
2024-04-03,31.450,31.740,30.890,31.010,6860318.000,0.0
2024-04-08,30.730,30.730,29.920,29.920,6687334.000,0.0
2024-04-09,29.920,30.620,29.920,30.600,4919513.000,0.0
2024-04-10,30.450,30.540,29.680,29.860,4229638.000,0.0
2024-04-11,29.670,30.260,29.040,29.740,6268587.000,0.0
2024-04-12,29.740,30.130,29.450,29.460,4549146.000,0.0
2024-04-15,29.280,30.010,29.100,29.640,5378649.000,0.0
2024-04-16,29.630,29.630,28.440,28.480,5997828.000,0.0
2024-04-17,28.650,29.640,28.650,29.620,6123930.000,0.0
2024-04-18,29.460,29.980,29.140,29.550,4969917.000,0.0
2024-04-19,29.330,29.410,28.760,28.840,4741196.000,0.0
2024-04-22,28.650,29.100,28.260,28.930,3628537.000,0.0
2024-04-23,28.970,29.140,28.700,28.770,3357292.000,0.0
2024-04-24,28.860,29.230,28.530,29.210,5415009.000,0.0
2024-04-25,29.080,29.900,28.760,29.540,6898513.000,0.0
2024-04-26,29.380,30.130,29.310,30.010,6804669.000,0.0
2024-04-29,30.050,31.020,30.030,30.900,7407713.000,0.0
2024-04-30,30.850,30.850,30.140,30.260,5821092.000,0.0
2024-05-06,30.790,30.980,30.600,30.860,5723464.000,0.0
2024-05-07,30.860,31.030,30.720,30.910,3927803.000,0.0
