date,open,high,low,close,volume,amount
2022-01-04,155.14,156.34,147.83,149.59,476400.0,237469932.0
2022-01-05,151.43,153.6,140.73,141.81,623400.0,298486448.0
2022-01-06,140.64,141.74,136.86,137.6,546800.0,251446924.0
2022-01-07,138.26,140.26,135.78,136.2,349200.0,159080753.0
2022-01-10,136.77,137.82,130.77,132.19,654300.0,287358320.0
2022-01-11,132.16,134.32,124.14,125.17,1041000.0,438135776.0
2022-01-12,125.09,127.82,121.35,126.65,1099100.0,452592496.0
2022-01-13,125.83,126.68,120.35,121.2,927000.0,377271696.0
2022-01-14,121.82,128.19,119.77,127.53,889800.0,371954032.0
2022-01-17,125.86,127.52,115.14,123.62,2169500.0,878717920.0
2022-01-18,123.3,127.3,120.54,124.85,1048700.0,434422240.0
2022-01-19,124.09,125.92,122.22,122.84,522100.0,214508231.0
2022-01-20,119.57,124.9,119.57,121.56,743700.0,302830272.0
2022-01-21,120.51,122.32,118.73,118.96,630900.0,251936347.0
2022-01-24,117.42,124.13,117.39,123.06,694600.0,281747520.0
2022-01-25,123.25,124.84,119.97,120.58,689100.0,278698656.0
2022-01-26,121.7,121.7,117.26,121.17,566400.0,225734157.0
2022-01-27,119.12,123.64,117.9,118.72,656000.0,262146203.0
2022-01-28,117.53,120.51,115.72,115.72,839600.0,329284176.0
2022-02-07,118.27,120.81,115.03,116.26,722600.0,282489168.0
2022-02-08,115.44,116.92,111.03,113.33,584800.0,220589309.0
2022-02-09,112.01,116.21,112.01,113.08,625200.0,236196846.0
2022-02-10,113.65,114.7,108.56,111.25,430000.0,158834585.0
2022-02-11,109.63,112.38,108.55,109.17,347400.0,127480265.0
2022-02-14,107.91,112.15,105.47,111.02,492700.0,180727940.0
2022-02-15,110.4,117.13,110.4,116.97,578700.0,222275339.0
2022-02-16,118.73,119.31,116.27,117.53,446600.0,175108559.0
2022-02-17,117.53,122.6,115.84,121.82,469000.0,187562219.0
2022-02-18,120.78,121.2,116.87,117.81,801500.0,314584944.0
2022-02-21,117.81,121.0,116.69,117.61,493700.0,194576651.0
2022-02-22,117.81,119.14,114.15,118.93,555800.0,215461163.0
2022-02-23,119.04,133.85,117.99,132.93,816600.0,346869280.0
2022-02-24,131.63,131.85,122.44,125.27,761100.0,319411232.0
2022-02-25,126.81,129.01,124.2,126.35,651500.0,273990784.0
2022-02-28,125.21,127.06,120.65,125.18,868000.0,360161008.0
2022-03-01,126.44,126.57,119.96,121.98,708900.0,287203504.0
2022-03-02,121.71,122.13,115.82,120.43,627500.0,249213314.0
2022-03-03,121.87,125.77,121.2,122.99,729800.0,300119104.0
2022-03-04,120.89,128.09,119.04,125.31,774900.0,323121600.0
2022-03-07,124.5,126.38,119.1,120.33,624500.0,252591839.0
2022-03-08,121.69,122.74,115.96,118.17,464900.0,184651045.0
2022-03-09,120.28,127.68,118.12,125.89,734100.0,299002816.0
2022-03-10,130.4,137.99,130.4,133.73,792400.0,353613280.0
2022-03-11,132.97,133.72,127.45,131.85,568600.0,246333557.0
2022-03-14,135.7,136.4,126.17,127.22,658100.0,281755264.0
2022-03-15,124.61,133.99,124.44,131.69,666000.0,287851840.0
2022-03-16,134.77,145.05,131.26,142.8,1055900.0,483351360.0
2022-03-17,147.12,148.05,138.79,140.0,816100.0,382672864.0
2022-03-18,139.36,143.26,136.07,138.68,557300.0,257897722.0
2022-03-21,140.2,141.26,133.27,140.05,660700.0,299085392.0
2022-03-22,138.82,140.05,132.93,133.05,522900.0,234590180.0
2022-03-23,133.54,135.4,130.11,134.32,421300.0,185229133.0
2022-03-24,132.86,133.24,128.32,131.5,396000.0,171663773.0
2022-03-25,131.97,136.9,131.97,136.52,593700.0,266019824.0
2022-03-28,134.55,140.9,132.0,139.41,429900.0,195098783.0
2022-03-29,139.01,142.18,136.5,139.41,330300.0,152270371.0
2022-03-30,140.63,144.45,138.22,142.87,279300.0,131934014.0
2022-03-31,142.49,142.55,135.7,136.45,291800.0,133783352.0
2022-04-01,135.7,138.35,134.81,137.43,168800.0,76531012.0
2022-04-06,138.09,138.49,128.34,131.68,288800.0,124865942.0
2022-04-07,131.68,131.72,128.66,129.91,161200.0,69384644.0
2022-04-08,131.02,133.6,127.11,130.92,208800.0,90333126.0
2022-04-11,130.92,130.92,122.85,124.33,300400.0,123835842.0
2022-04-12,124.64,125.22,118.46,122.49,227500.0,91309811.0
2022-04-13,119.11,120.93,114.88,117.56,274300.0,107290169.0
2022-04-14,118.51,122.11,113.87,116.31,373700.0,145586284.0
2022-04-15,114.15,118.41,112.92,114.61,225900.0,86384153.0
2022-04-18,114.15,120.92,112.65,120.11,415900.0,162409975.0
2022-04-19,116.24,118.45,107.05,108.75,1024500.0,374715152.0
2022-04-20,108.87,108.87,103.36,103.98,761600.0,266415429.0
2022-04-21,103.37,104.74,102.44,103.06,372300.0,128023734.0
2022-04-22,103.41,103.96,99.65,100.37,374800.0,126392973.0
2022-04-25,99.65,99.65,89.78,90.08,965600.0,297002512.0
2022-04-26,91.53,91.56,84.6,86.69,749100.0,218093436.0
2022-04-27,83.61,97.46,83.61,96.74,1037500.0,315151120.0
2022-04-28,96.26,97.79,94.16,96.26,496700.0,158030469.0
2022-04-29,96.4,98.42,88.92,97.18,935700.0,291588768.0
2022-05-05,95.02,98.72,93.17,96.64,548600.0,176138210.0
2022-05-06,94.05,97.76,92.56,96.22,409600.0,129130553.0
2022-05-09,94.71,96.63,93.17,94.9,385800.0,121344775.0
2022-05-10,92.85,104.36,92.85,100.27,813100.0,272499872.0
2022-05-11,100.43,109.52,99.04,105.88,784400.0,276116608.0
2022-05-12,105.57,110.45,104.67,108.6,472900.0,169234750.0
2022-05-13,108.62,111.52,107.42,110.4,428500.0,156571500.0
2022-05-16,109.98,112.91,109.98,111.58,337300.0,125005081.0
2022-05-17,111.58,117.11,109.44,115.62,334000.0,127128134.0
2022-05-18,115.75,116.59,113.53,114.37,293400.0,111207138.0
2022-05-19,111.81,118.62,111.68,117.9,419200.0,162208512.0
2022-05-20,119.21,119.4,114.77,115.62,237400.0,91224022.0
2022-05-23,115.69,117.17,114.16,116.62,259000.0,99477353.0
2022-05-24,116.58,118.46,112.61,112.92,283700.0,108434927.0
2022-05-25,111.82,115.49,108.82,110.95,503500.0,184052672.0
2022-05-26,111.08,112.61,106.14,108.13,402500.0,145082160.0
2022-05-27,109.25,111.98,107.36,108.29,391200.0,142039012.0
2022-05-30,109.88,110.78,103.44,110.16,376600.0,135765014.0
2022-05-31,110.05,112.7,107.2,111.39,394300.0,144535069.0
2022-06-01,111.98,115.97,111.07,114.43,479000.0,181070001.0
2022-06-02,112.92,121.84,112.61,121.62,687300.0,271121456.0
2022-06-06,121.62,129.78,121.56,127.16,901100.0,379188256.0
2022-06-07,126.85,127.34,119.45,120.99,650000.0,263413933.0
2022-06-08,121.25,122.03,117.27,120.01,534300.0,210605844.0
