date,open,high,low,close,volume,amount
2014-01-02,4.453,4.453,4.353,4.413,4452000.0,
2014-01-03,4.403,4.503,4.383,4.473,4784700.0,
2014-01-06,4.433,4.463,4.253,4.273,3611700.0,
2014-01-07,4.243,4.323,4.213,4.293,2206100.0,
2014-01-08,4.293,4.333,4.223,4.243,2514500.0,
2014-01-09,4.213,4.323,4.133,4.143,3023700.0,
2014-01-10,4.143,4.263,4.103,4.253,2939600.0,
2014-01-13,4.193,4.243,4.153,4.183,2199500.0,
2014-01-14,4.193,4.293,4.163,4.263,2935400.0,
2014-01-15,4.253,4.283,4.223,4.273,2034900.0,
2014-01-16,4.283,4.303,4.203,4.223,4494100.0,
2014-01-17,4.223,4.233,4.073,4.093,3991400.0,
2014-01-20,4.083,4.123,4.043,4.103,2984100.0,
2014-01-21,4.093,4.153,4.073,4.133,3358800.0,
2014-01-22,4.153,4.313,4.143,4.283,4588300.0,
2014-01-23,4.273,4.313,4.223,4.293,4998300.0,
2014-01-24,4.273,4.413,4.263,4.383,4702000.0,
2014-01-27,4.333,4.493,4.293,4.433,7048800.0,
2014-01-28,4.433,4.453,4.333,4.403,2922900.0,
2014-01-29,4.423,4.503,4.393,4.493,3670200.0,
2014-01-30,4.443,4.513,4.423,4.463,3606300.0,
2014-02-07,4.413,4.593,4.403,4.583,5080200.0,
2014-02-10,4.583,4.803,4.573,4.773,9879600.0,
2014-02-11,4.783,4.803,4.643,4.733,7706800.0,
2014-02-12,4.733,4.843,4.693,4.793,8115100.0,
2014-02-13,4.773,4.773,4.633,4.633,7191400.0,
2014-02-14,4.673,4.733,4.593,4.703,7061500.0,
2014-02-17,4.723,4.903,4.723,4.883,13104600.0,
2014-02-18,4.863,4.893,4.803,4.843,8396800.0,
2014-02-19,4.883,4.883,4.733,4.783,10266400.0,
2014-02-20,4.803,4.973,4.643,4.793,19629900.0,
2014-02-21,4.733,5.193,4.733,4.913,24992000.0,
2014-02-24,4.913,5.033,4.803,5.003,16447700.0,
2014-02-25,5.013,5.043,4.633,4.703,16606100.0,
2014-02-26,4.653,5.083,4.563,5.073,19552000.0,
2014-02-27,5.083,5.163,4.933,4.973,20458700.0,
2014-02-28,5.053,5.343,5.043,5.303,31804800.0,
