date,open,high,low,close,volume,amount
2021-11-18,119.729,138.729,119.729,127.479,2426735400.0,
2021-11-19,128.719,130.629,120.289,122.999,890952700.0,
2021-11-22,120.239,138.729,120.009,135.629,918438200.0,
2021-11-23,132.829,135.169,126.929,132.619,512243600.0,
2021-11-24,131.729,138.039,128.359,129.369,432065700.0,
2021-11-25,131.229,135.799,128.049,129.349,313968400.0,
2021-11-26,131.249,135.729,129.239,131.739,320402200.0,
2021-11-29,128.749,134.429,124.729,125.319,354258000.0,
2021-11-30,125.829,130.229,124.949,126.039,220951100.0,
2021-12-01,124.119,129.129,121.409,122.129,234945900.0,
2021-12-02,122.829,129.339,122.829,125.249,301846200.0,
2021-12-03,126.719,127.499,122.739,126.459,188957500.0,
2021-12-06,125.959,135.019,123.529,129.449,287097700.0,
2021-12-07,129.729,134.209,125.609,129.509,218893800.0,
2021-12-08,132.729,134.709,130.329,132.279,151182500.0,
2021-12-09,132.729,132.729,125.739,126.529,192081000.0,
2021-12-10,125.529,127.359,124.259,125.089,171869200.0,
2021-12-13,126.469,126.469,122.929,126.289,177494100.0,
2021-12-14,124.729,131.029,124.289,129.629,183867800.0,
2021-12-15,128.719,129.629,123.529,124.719,194295700.0,
2021-12-16,124.729,127.529,122.979,126.829,166039600.0,
2021-12-17,125.249,126.989,120.729,124.229,158079000.0,
2021-12-20,122.719,125.229,121.609,121.739,70942300.0,
2021-12-21,122.789,123.579,120.359,121.679,66039500.0,
2021-12-22,122.689,123.709,121.329,123.249,84881600.0,
2021-12-23,121.859,123.529,121.359,121.959,64099800.0,
2021-12-24,121.129,122.329,111.079,112.299,202763900.0,
2021-12-27,111.879,118.499,107.929,115.909,222964900.0,
2021-12-28,115.429,119.279,112.989,117.639,129710000.0,
2021-12-29,115.729,119.659,114.389,117.739,110771500.0,
2021-12-30,116.059,126.729,116.059,123.269,147116100.0,
2021-12-31,123.269,126.589,121.729,125.529,114575900.0,
2022-01-04,126.63,126.63,116.54,116.97,1205600.0,146986183.0
2022-01-05,118.88,118.88,108.29,108.43,2112900.0,237487224.0
2022-01-06,106.61,114.61,105.09,111.76,1554400.0,175983201.0
2022-01-07,114.23,114.65,107.32,107.78,1241900.0,139150214.0
2022-01-10,107.78,111.69,106.0,110.93,797900.0,89130638.0
2022-01-11,108.73,110.03,106.27,107.73,921600.0,101315004.0
2022-01-12,107.68,111.4,107.68,108.73,725900.0,81412586.0
2022-01-13,110.2,110.2,104.53,105.04,932600.0,100929458.0
2022-01-14,105.03,110.17,102.83,109.44,1033200.0,113360513.0
2022-01-17,109.22,113.9,107.32,112.62,784100.0,89595824.0
2022-01-18,111.11,114.12,108.11,108.26,690600.0,77607752.0
2022-01-19,106.88,108.46,104.31,104.71,531100.0,57251804.0
2022-01-20,105.23,105.23,99.31,99.35,1042900.0,107857735.0
2022-01-21,99.23,100.69,95.99,96.63,685300.0,68300543.0
2022-01-24,97.73,100.23,96.02,99.09,562700.0,56955200.0
2022-01-25,98.34,99.82,96.31,97.62,449200.0,45025656.0
2022-01-26,98.23,102.01,96.76,101.7,723800.0,74122580.0
2022-01-27,101.7,101.7,95.73,96.06,748000.0,74781700.0
2022-01-28,97.95,98.03,91.53,93.08,461500.0,44425329.0
2022-02-07,94.73,96.73,90.31,90.95,495800.0,46986128.0
2022-02-08,90.03,91.7,85.73,87.14,1091500.0,97951094.0
2022-02-09,87.15,89.03,87.07,88.53,375200.0,33946604.0
2022-02-10,89.03,89.09,83.45,84.22,1008100.0,87858028.0
2022-02-11,83.91,84.08,76.9,77.33,3474700.0,282616960.0
2022-02-14,77.14,79.32,74.87,78.81,1693500.0,134952142.0
2022-02-15,80.03,83.23,77.53,82.91,1633700.0,136152918.0
2022-02-16,83.22,84.23,81.74,83.75,842900.0,71866021.0
2022-02-17,82.76,87.18,82.76,85.39,924000.0,80867284.0
2022-02-18,84.14,87.53,83.29,86.83,789600.0,69417869.0
2022-02-21,88.79,88.79,84.75,85.02,458100.0,40445780.0
2022-02-22,84.08,87.53,83.63,86.48,480900.0,42375563.0
2022-02-23,86.33,100.23,86.14,96.7,1633900.0,159318029.0
2022-02-24,96.31,97.42,91.73,93.2,1081400.0,104004991.0
2022-02-25,95.23,98.47,93.84,95.5,703800.0,69044075.0
2022-02-28,95.48,96.55,93.98,95.23,811700.0,79035033.0
2022-03-01,96.53,98.32,94.51,97.63,708700.0,70043993.0
2022-03-02,97.61,98.05,93.85,97.1,395700.0,38856558.0
2022-03-03,98.06,99.22,91.25,92.62,968700.0,92704165.0
2022-03-04,90.95,95.45,90.43,93.13,826800.0,79208883.0
2022-03-07,91.59,92.03,89.59,90.81,630800.0,58472753.0
2022-03-08,90.91,96.73,89.84,94.73,1031800.0,99018115.0
2022-03-09,95.22,99.23,91.83,95.73,1958100.0,192558573.0
2022-03-10,100.33,102.6,95.61,96.13,1466000.0,148770211.0
2022-03-11,89.83,91.56,80.58,90.82,2604600.0,230791026.0
2022-03-14,86.73,93.28,85.25,90.74,1764700.0,163915685.0
2022-03-15,88.84,93.01,87.83,89.73,1326600.0,123286024.0
2022-03-16,91.39,95.36,86.73,94.13,1046800.0,97545695.0
2022-03-17,97.03,100.53,95.51,96.13,1032500.0,103712470.0
2022-03-18,97.23,97.23,91.06,93.08,599000.0,57355534.0
2022-03-21,94.14,94.2,89.84,90.33,697400.0,65097824.0
2022-03-22,90.28,91.44,87.12,87.13,984100.0,89424382.0
2022-03-23,87.73,90.83,87.73,88.82,574600.0,52629078.0
2022-03-24,87.73,88.35,84.81,87.23,660600.0,58885219.0
2022-03-25,87.56,88.22,84.23,84.45,506300.0,44646115.0
2022-03-28,83.69,86.39,82.23,85.7,410400.0,35659858.0
2022-03-29,86.32,86.7,84.33,85.27,327400.0,28625516.0
2022-03-30,85.9,90.91,85.9,90.51,803900.0,73984018.0
2022-03-31,89.63,90.05,86.19,88.13,797700.0,71687461.0
2022-04-01,88.3,88.3,84.73,84.79,700400.0,61423259.0
2022-04-06,84.38,84.38,82.21,82.83,347100.0,29554778.0
2022-04-07,81.61,84.71,81.01,81.45,590700.0,49968734.0
2022-04-08,82.33,86.88,79.76,83.7,810400.0,69691200.0
2022-04-11,83.23,83.8,80.29,82.86,438400.0,36729335.0
2022-04-12,83.9,83.9,79.75,81.79,287200.0,23951528.0
2022-04-13,80.62,81.73,78.73,78.73,292500.0,24001653.0
2022-04-14,78.31,90.87,76.6,90.07,1515800.0,129750761.0
2022-04-15,86.94,87.57,83.31,86.87,1029700.0,90151573.0
2022-04-18,86.65,92.59,84.99,92.39,955300.0,88917404.0
2022-04-19,91.43,93.01,89.35,90.36,387300.0,35967540.0
2022-04-20,88.3,92.22,88.3,90.16,377100.0,34890185.0
2022-04-21,88.23,95.33,87.89,88.8,603800.0,56731840.0
2022-04-22,86.37,93.73,86.37,89.93,928200.0,86516880.0
2022-04-25,87.99,90.89,82.73,83.15,798200.0,70858582.0
2022-04-26,85.09,87.18,81.23,81.73,483400.0,41828416.0
2022-04-27,81.73,91.73,79.83,89.34,1002100.0,88515431.0
2022-04-28,84.81,86.71,71.73,71.88,2251700.0,178012253.0
2022-04-29,71.63,76.2,68.59,73.93,1227700.0,91317961.0
2022-05-05,73.69,74.42,70.34,71.06,882900.0,66079632.0
2022-05-06,69.36,74.03,67.6,71.79,664700.0,49047127.0
2022-05-09,72.02,72.23,68.61,69.63,468300.0,33812645.0
