date,open,high,low,close,volume,amount
2014-01-02,19.134,20.801,18.821,20.587,9035400.0,
2014-01-03,20.207,20.790,19.603,20.040,5393500.0,
2014-01-06,19.999,20.014,17.941,17.941,7068600.0,
2014-01-07,17.884,18.410,17.628,18.144,6055000.0,
2014-01-08,18.300,19.129,18.082,18.707,7171000.0,
2014-01-09,18.149,20.488,17.727,20.025,10020600.0,
2014-01-10,19.353,20.556,18.300,18.561,7953700.0,
2014-01-13,18.358,18.676,17.519,17.946,6466100.0,
2014-01-14,18.082,19.249,18.040,19.186,6964800.0,
2014-01-15,19.207,19.535,18.722,19.025,5999300.0,
2014-01-16,18.832,19.316,18.274,18.373,5422400.0,
2014-01-17,18.457,20.275,18.129,19.717,8359400.0,
2014-01-20,19.540,19.863,18.587,19.040,4723600.0,
2014-01-21,19.082,19.967,18.717,19.644,5038000.0,
2014-01-22,19.629,19.629,17.780,18.847,8158800.0,
2014-01-23,18.717,19.113,18.462,18.743,5151800.0,
2014-01-24,18.691,19.629,18.363,19.134,6492200.0,
2014-01-27,18.717,19.759,18.613,19.707,7931800.0,
2014-01-28,19.420,19.582,18.040,18.410,6783900.0,
2014-01-29,18.306,18.592,18.071,18.300,3311900.0,
2014-01-30,18.300,18.561,17.571,17.785,2949000.0,
2014-02-07,17.415,18.233,17.311,18.113,2273100.0,
2014-02-10,18.300,18.759,18.144,18.535,4466800.0,
2014-02-11,18.566,18.821,18.103,18.186,3777500.0,
2014-02-12,18.405,20.103,18.196,20.103,7529100.0,
2014-02-13,20.905,20.905,19.327,19.342,8563100.0,
2014-02-14,19.009,20.358,19.009,19.915,5850100.0,
2014-02-17,20.186,20.353,19.660,20.228,4494400.0,
2014-02-18,20.103,21.317,19.874,20.811,7289600.0,
2014-02-19,20.593,20.650,19.603,19.822,4652400.0,
2014-02-20,19.915,20.905,19.660,20.082,5052800.0,
2014-02-21,19.863,20.061,18.905,19.030,4483100.0,
2014-02-24,19.170,19.759,18.717,19.405,3757300.0,
2014-02-25,19.540,19.603,17.368,17.368,6043100.0,
2014-02-26,16.894,16.894,15.540,16.326,6060300.0,
2014-02-27,16.368,16.545,14.836,14.987,5770000.0,
2014-02-28,15.081,15.310,14.654,15.170,3616600.0,
2014-03-03,15.076,15.628,14.993,15.493,2979600.0,
2014-03-04,15.435,15.529,15.045,15.435,2672300.0,
2014-03-05,15.644,16.305,15.503,15.784,3724800.0,
2014-03-06,15.446,15.779,14.894,15.623,3360700.0,
2014-03-07,15.461,16.113,15.274,15.331,3139300.0,
2014-03-10,14.758,14.915,13.701,13.701,4183100.0,
2014-03-11,13.617,13.977,13.456,13.779,2420500.0,
2014-03-12,13.779,14.029,13.456,13.899,2647100.0,
2014-03-13,13.951,14.149,13.742,14.102,2424900.0,
2014-03-14,14.008,15.170,13.821,14.732,3899900.0,
2014-03-17,14.576,15.107,14.487,15.102,3062300.0,
2014-03-18,15.191,15.680,15.019,15.097,3974700.0,
2014-03-19,15.019,15.805,14.935,15.394,4029100.0,
2014-03-20,15.394,15.639,14.185,14.222,3380900.0,
2014-03-21,13.930,14.394,13.664,14.305,2378100.0,
2014-03-24,14.368,14.368,13.560,13.623,2569000.0,
2014-03-25,13.513,14.071,13.513,13.826,1802000.0,
2014-03-26,13.894,15.305,13.821,15.305,3329900.0,
2014-03-27,15.373,15.659,14.967,15.175,5995300.0,
2014-03-28,15.175,15.175,13.612,13.925,4530000.0,
2014-03-31,12.435,13.013,12.435,12.440,4841900.0,
2014-04-01,12.404,12.862,12.263,12.774,2552500.0,
2014-04-02,12.846,12.857,12.060,12.487,3101900.0,
