date,open,high,low,close,volume,amount
2022-01-04,67.45,69.8,64.87,65.15,6934500.0,704829808.0
2022-01-05,64.09,65.73,62.84,64.3,2937500.0,285071088.0
2022-01-06,64.06,64.06,61.81,62.28,2175100.0,206732817.0
2022-01-07,63.13,64.35,60.0,60.11,3039500.0,284794256.0
2022-01-10,60.05,60.84,58.73,60.23,1549400.0,140573238.0
2022-01-11,59.44,61.04,59.44,60.34,1251300.0,114452941.0
2022-01-12,60.36,61.07,59.95,60.86,1017200.0,93253516.0
2022-01-13,61.26,63.19,60.73,61.48,2088100.0,196688768.0
2022-01-14,60.74,62.39,59.3,59.77,2264700.0,207970635.0
2022-01-17,59.77,60.57,59.32,59.95,2054700.0,186454088.0
2022-01-18,59.64,62.67,59.45,60.97,2067400.0,192153525.0
2022-01-19,60.77,61.07,58.81,59.69,2048600.0,184573656.0
2022-01-20,59.7,60.71,59.26,59.63,1467700.0,133334743.0
2022-01-21,59.4,59.4,56.9,57.56,2037200.0,178721316.0
2022-01-24,56.99,57.03,55.05,55.29,2238900.0,189225171.0
2022-01-25,55.29,55.77,53.85,54.57,1888700.0,156316470.0
2022-01-26,54.58,55.42,54.19,55.04,891800.0,74238170.0
2022-01-27,55.37,55.37,53.37,53.37,1627700.0,133511953.0
2022-01-28,54.02,54.23,51.8,51.87,1487000.0,119672622.0
2022-02-07,52.68,52.89,50.87,51.23,1509700.0,118544287.0
2022-02-08,50.8,52.35,50.8,51.7,1406000.0,110547666.0
2022-02-09,51.66,52.92,51.66,52.05,1217600.0,96439979.0
2022-02-10,51.7,52.34,51.7,51.96,1003300.0,79214368.0
2022-02-11,51.36,51.95,50.87,51.11,795300.0,62028780.0
2022-02-14,50.41,51.07,49.54,50.51,1002600.0,76574507.0
2022-02-15,50.97,52.24,50.94,51.51,1216600.0,95665969.0
2022-02-16,52.63,53.28,51.51,52.62,1245500.0,99088216.0
2022-02-17,52.68,53.15,51.95,52.28,1253000.0,99888141.0
2022-02-18,52.05,54.9,52.05,53.6,1772900.0,144181185.0
2022-02-21,54.64,56.58,54.09,55.4,2847900.0,239331438.0
2022-02-22,54.85,56.09,53.89,55.23,1799200.0,150011017.0
2022-02-23,52.97,53.87,51.94,53.66,3109500.0,250383330.0
2022-02-24,53.32,53.62,50.91,51.34,2365300.0,187211659.0
2022-02-25,52.01,54.95,51.68,53.01,2171800.0,176296435.0
2022-02-28,52.87,53.56,52.21,52.38,1145100.0,91399675.0
2022-03-01,52.29,53.29,51.19,51.75,1186300.0,93624447.0
2022-03-02,51.75,51.81,50.91,51.75,1091400.0,85233015.0
2022-03-03,51.91,52.54,51.13,52.54,1379600.0,108777264.0
2022-03-04,51.82,57.72,51.8,56.68,5594200.0,476040800.0
2022-03-07,56.68,57.72,55.28,56.15,3239100.0,278051952.0
2022-03-08,55.95,58.38,54.7,57.03,3645100.0,313487536.0
2022-03-09,56.38,57.72,53.36,55.2,2891300.0,241844808.0
2022-03-10,55.64,56.71,54.32,54.45,2026300.0,169913747.0
