date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2022-06-08,235.0,246.6,218.86,224.1,136.66,15509652,3590638538.52,shares,0
2022-06-09,226.23,236.61,222.23,226.59,224.1,8024887,1843811488.31,shares,0
2022-06-10,228.0,244.03,220.57,238.5,226.59,5350699,1245127432.44,shares,0
2022-06-13,235.65,235.8,223.0,231.97,238.5,4081586,939732349.11,shares,0
2022-06-14,227.0,232.88,214.0,228.66,231.97,3970946,886670810.85,shares,0
2022-06-15,226.0,237.77,223.0,226.0,228.66,2913558,671401966.84,shares,0
2022-06-16,225.95,241.0,225.16,231.43,226.0,2481031,578808527.8,shares,0
2022-06-17,226.99,235.35,223.42,229.81,231.43,2083700,478719336.9,shares,0
2022-06-20,229.54,235.58,221.5,221.5,229.81,2509019,572914613.42,shares,0
2022-06-21,219.0,258.3,217.8,249.29,221.5,3966108,948254197.32,shares,0
2022-06-22,248.0,261.5,247.16,254.6,249.29,2661298,679029151.33,shares,0
2022-06-23,254.7,264.51,251.08,260.0,254.6,2458488,634778482.14,shares,0
2022-06-24,257.25,262.84,249.35,251.0,260.0,1862368,474403434.02,shares,0
2022-06-27,251.5,253.48,242.66,246.26,251.0,1819511,448692153.36,shares,0
2022-06-28,247.27,249.81,232.0,242.98,246.26,3067842,737065149.87,shares,0
2022-06-29,239.0,247.53,234.0,234.11,242.98,2062882,497714355.52,shares,0
2022-06-30,235.44,250.0,232.01,248.4,234.11,1941006,469303844.05,shares,0
2022-07-01,246.66,262.32,243.8,252.51,248.4,1766965,449340101.2,shares,0
2022-07-04,250.5,251.29,240.34,247.5,252.51,1967709,483070458.01,shares,0
2022-07-05,251.5,264.0,249.22,263.99,247.5,1626755,418911520.48,shares,0
2022-07-06,261.0,280.75,260.03,270.0,263.99,1721124,469768274.01,shares,0
2022-07-07,271.01,279.0,264.43,275.31,270.0,1302784,351951766.78,shares,0
2022-07-08,275.0,289.5,273.01,273.01,275.31,1140295,319845644.07,shares,0
2022-07-11,271.5,289.5,271.05,287.6,273.01,1431033,406719239.66,shares,0
2022-07-12,285.25,295.0,264.0,265.09,287.6,1957629,534456406.33,shares,0
2022-07-13,262.66,266.63,256.22,261.15,265.09,1328064,347212737.36,shares,0
2022-07-14,260.73,279.77,260.73,274.99,261.15,1130385,307974036.39,shares,0
2022-07-15,274.33,283.8,273.01,280.88,274.99,1136473,317566275.5,shares,0
2022-07-18,279.5,284.9,273.0,284.9,280.88,1163854,323208411.7,shares,0
2022-07-19,282.1,282.26,274.02,274.61,284.9,721882,200022903.52,shares,0
2022-07-20,277.0,286.0,268.59,272.76,274.61,767159,212311718.56,shares,0
2022-07-21,270.82,290.88,270.82,282.6,272.76,1625553,461498126.81,shares,0
2022-07-22,289.0,291.93,275.16,278.68,282.6,1311612,369203757.35,shares,0
2022-07-25,277.98,284.57,273.98,280.5,278.68,755108,210467541.73,shares,0
2022-07-26,281.42,284.86,270.64,278.63,280.5,764525,209640509.32,shares,0
2022-07-27,278.91,281.58,273.1,277.8,278.63,575903,159733658.11,shares,0
2022-07-28,280.2,289.8,279.5,286.33,277.8,960297,274214786.86,shares,0
2022-07-29,286.35,286.35,275.02,279.0,286.33,735595,205714761.89,shares,0
2022-08-01,279.87,293.59,265.0,288.0,279.0,1109125,315147747.44,shares,0
2022-08-02,287.84,300.0,281.68,288.4,288.0,1208115,351731990.97,shares,0
2022-08-03,289.95,330.0,289.95,309.98,288.4,1968070,608429563.72,shares,0
2022-08-04,310.07,320.8,304.0,313.5,309.98,972152,303213803.0,shares,0
2022-08-05,314.6,344.52,311.04,336.88,313.5,1789650,592486449.0,shares,0
2022-08-08,331.1,336.58,313.0,323.8,336.88,1689019,540660771.0,shares,0
2022-08-09,318.59,319.54,305.51,316.79,323.8,1369353,427245514.0,shares,0
2022-08-10,317.49,339.0,310.0,334.61,316.79,1843405,609348476.0,shares,0
2022-08-11,335.45,338.99,326.2,327.0,334.61,1194064,395004833.0,shares,0
2022-08-12,324.59,331.99,319.26,319.3,327.0,970600,314514033.0,shares,0
2022-08-15,316.79,323.95,308.0,319.18,319.3,1532737,482182804.38,shares,0
2022-08-16,325.0,349.0,324.51,338.0,319.18,1885829,638400196.53,shares,0
2022-08-17,337.52,346.0,333.89,338.77,338.0,716350,242759601.22,shares,0
2022-08-18,340.7,345.99,335.03,339.69,338.77,830107,282425142.51,shares,0
2022-08-19,340.0,352.0,329.01,329.02,339.69,1204554,406969103.06,shares,0
2022-08-22,326.61,337.0,324.0,326.5,329.02,744280,244525410.76,shares,0
2022-08-23,329.62,338.0,323.95,334.17,326.5,769281,255833064.67,shares,0
2022-08-24,336.79,341.61,322.21,325.0,334.17,1166328,383854487.06,shares,0
2022-08-25,325.26,327.6,312.08,323.3,325.0,897002,287169854.03,shares,0
2022-08-26,326.08,339.98,323.33,325.8,323.3,864096,286052571.33,shares,0
2022-08-29,314.08,352.5,313.0,346.84,325.8,1136096,389398768.0,shares,0
2022-08-30,344.0,346.3,337.91,344.1,346.84,633461,216515987.72,shares,0
2022-08-31,343.8,345.33,320.0,327.0,344.1,1001945,332173541.22,shares,0
2022-09-01,327.8,332.43,322.51,326.01,327.0,469741,153865717.81,shares,0
2022-09-02,329.91,334.99,318.1,327.0,326.01,524175,171868819.05,shares,0
2022-09-05,323.45,334.0,316.0,327.85,327.0,732690,239306117.17,shares,0
2022-09-06,329.8,342.86,324.99,339.0,327.85,551538,185249069.99,shares,0
2022-09-07,339.01,379.9,339.01,374.4,339.0,1680498,617237662.8,shares,0
2022-09-08,371.0,379.31,368.65,375.48,374.4,551168,206425739.8,shares,0
2022-09-09,375.0,382.33,362.0,367.49,375.48,568775,209661780.96,shares,0
2022-09-13,368.68,372.0,356.2,358.37,367.49,645975,233569949.15,shares,0
2022-09-14,352.48,379.65,352.07,377.0,358.37,806776,299102844.74,shares,0
2022-09-15,375.16,376.5,348.66,354.0,377.0,997157,355871161.05,shares,0
2022-09-16,354.0,368.49,352.23,355.0,354.0,771552,278275754.5,shares,0
2022-09-19,357.1,363.01,344.33,347.58,355.0,513295,180539336.78,shares,0
2022-09-20,347.48,353.0,331.95,347.48,347.58,659624,226433472.2,shares,0
2022-09-21,345.35,349.5,332.01,338.21,347.48,716647,243050062.71,shares,0
2022-09-22,335.63,344.79,331.88,341.4,338.21,410296,139079693.98,shares,0
2022-09-23,339.5,344.73,317.01,328.03,341.4,1350795,439877984.7,shares,0
2022-09-26,325.86,344.29,325.51,333.55,328.03,651603,218710270.06,shares,0
2022-09-27,335.89,354.94,331.89,349.72,333.55,722392,250134852.47,shares,0
2022-09-28,349.07,351.95,341.06,346.3,349.72,396773,137655623.06,shares,0
2022-09-29,347.08,352.29,340.03,351.9,346.3,310512,108347198.8,shares,0
2022-09-30,353.6,353.8,331.49,332.16,351.9,655573,221265137.67,shares,0
2022-10-10,323.84,324.0,265.73,273.98,332.16,2462956,694729458.6,shares,0
2022-10-11,271.0,271.0,236.0,240.6,273.98,2550442,636477909.01,shares,0
2022-10-12,242.0,242.0,222.22,239.35,240.6,2992987,695230131.97,shares,0
2022-10-13,235.0,244.79,232.02,235.96,239.35,2573914,611914331.19,shares,0
2022-10-14,242.2,247.0,232.02,242.56,235.96,1714054,412124887.61,shares,0
2022-10-17,239.99,263.95,238.0,261.9,242.56,2343319,591868982.0,shares,0
2022-10-18,260.0,260.5,250.18,255.99,261.9,1065679,271807536.3,shares,0
2022-10-19,256.03,261.88,252.0,258.0,255.99,1459582,375445552.91,shares,0
2022-10-20,259.68,288.01,257.99,272.77,258.0,3574344,982964734.43,shares,0
2022-10-21,267.89,272.63,249.37,266.0,272.77,2286388,591812753.39,shares,0
2022-10-24,262.35,274.0,261.05,268.15,266.0,1717949,462019669.24,shares,0
2022-10-25,269.09,273.39,258.12,261.0,268.15,1435737,379573810.07,shares,0
2022-10-26,260.54,272.66,258.34,269.46,261.0,1410609,377896313.62,shares,0
