date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2016-08-18,27.91,33.49,27.91,33.49,23.26,7400,247268.0,shares,0
2016-08-19,36.84,36.84,36.84,36.84,33.49,500,18420.0,shares,0
2016-08-22,40.52,40.52,40.52,40.52,36.84,2900,117508.0,shares,0
2016-08-23,44.57,44.57,44.57,44.57,40.52,1100,49027.0,shares,0
2016-08-24,49.03,49.03,49.03,49.03,44.57,4600,225538.0,shares,0
2016-08-25,53.93,53.93,53.93,53.93,49.03,7160,386139.0,shares,0
2016-08-26,59.32,59.32,59.32,59.32,53.93,5500,326260.0,shares,0
2016-08-29,65.25,65.25,65.25,65.25,59.32,14033,915653.0,shares,0
2016-08-30,71.78,71.78,71.78,71.78,65.25,15119,1085242.0,shares,0
2016-08-31,78.96,78.96,78.96,78.96,71.78,28064,2215933.0,shares,0
2016-09-01,86.86,86.86,86.86,86.86,78.96,12812,1112850.0,shares,0
2016-09-02,95.55,95.55,95.55,95.55,86.86,69312,6622762.0,shares,0
2016-09-05,105.11,105.11,105.11,105.11,95.55,69519,7307142.0,shares,0
2016-09-06,115.62,115.62,115.62,115.62,105.11,54608,6313777.0,shares,0
2016-09-07,127.18,127.18,127.18,127.18,115.62,136628,17376349.0,shares,0
2016-09-08,139.9,139.9,139.9,139.9,127.18,174488,24410871.0,shares,0
2016-09-09,153.89,153.89,153.89,153.89,139.9,181192,27883637.0,shares,0
2016-09-12,169.28,169.28,169.28,169.28,153.89,4883134,826616928.0,shares,0
2016-09-13,183.79,183.79,168.33,171.34,169.28,15950837,2822922752.0,shares,0
2016-09-14,177.08,188.47,177.01,177.97,171.34,10410979,1887215104.0,shares,0
2017-03-13,195.77,195.77,195.77,195.77,177.97,1811883,354712336.0,shares,0
2017-03-14,215.35,215.35,215.35,215.35,195.77,103845,22363021.0,shares,0
2017-03-15,236.89,236.89,230.0,236.89,215.35,5519637,1307287936.0,shares,0
2017-03-16,239.88,254.87,233.01,245.88,236.89,8970852,2174609312.0,shares,0
2017-03-17,243.5,244.53,221.29,224.76,245.88,7241095,1682976496.0,shares,0
