date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2019-11-15,43.0,45.0,40.01,44.0,27.28,14244948,599049511.0,shares,0
2019-11-18,40.8,41.0,36.76,37.46,44.0,8179204,315057999.0,shares,0
2019-11-19,37.0,38.01,35.99,36.99,37.46,6030472,222403174.0,shares,0
2019-11-20,36.47,36.47,34.0,34.55,36.99,6037490,213297854.0,shares,0
2019-11-21,34.16,35.48,33.33,34.0,34.55,4449505,151690327.0,shares,0
2019-11-22,33.88,34.35,32.05,32.1,34.0,4358306,144449742.0,shares,0
2019-11-25,32.2,32.45,30.55,31.02,32.1,3622282,112939525.0,shares,0
2019-11-26,31.03,31.31,30.55,30.83,31.02,2057330,63393795.0,shares,0
2019-11-27,30.82,31.33,30.4,31.07,30.83,2320306,71767835.0,shares,0
2019-11-28,30.95,32.0,30.83,31.08,31.07,2455306,76985028.0,shares,0
2019-11-29,31.2,31.71,30.87,31.44,31.08,2011400,62867092.0,shares,0
2019-12-02,31.88,33.4,31.78,32.01,31.44,4341706,141235148.0,shares,0
2019-12-03,32.0,32.0,29.99,31.5,32.01,3327782,102995133.0,shares,0
2019-12-04,31.0,31.47,30.56,30.9,31.5,1324966,41107809.0,shares,0
2019-12-05,30.98,31.24,30.65,31.08,30.9,1574983,48764198.0,shares,0
2019-12-06,31.03,31.55,30.95,31.3,31.08,1644757,51389345.0,shares,0
2019-12-09,31.38,31.98,30.91,31.8,31.3,2226239,69989155.0,shares,0
2019-12-10,31.65,33.9,31.5,32.83,31.8,4947391,163422579.0,shares,0
2019-12-11,32.4,33.3,32.29,32.3,32.83,2102440,68648757.0,shares,0
2019-12-12,32.5,33.25,32.4,32.52,32.3,1856136,60988646.0,shares,0
2019-12-13,32.57,32.95,31.92,32.25,32.52,1673754,53947314.0,shares,0
2019-12-16,33.0,34.46,32.96,34.07,32.25,3837303,130142213.0,shares,0
2019-12-17,33.84,34.86,33.69,34.69,34.07,2968703,102196763.0,shares,0
2019-12-18,34.74,36.0,34.74,35.19,34.69,2773861,98281293.0,shares,0
2019-12-19,35.6,36.33,34.92,35.87,35.19,2666309,95204077.0,shares,0
2019-12-20,35.89,39.3,35.68,38.75,35.87,4505846,169248388.0,shares,0
2019-12-23,39.8,42.38,38.18,38.92,38.75,4921610,198868291.0,shares,0
2019-12-24,39.05,44.3,38.6,43.85,38.92,4085517,168842256.0,shares,0
2019-12-25,42.5,46.98,41.6,46.03,43.85,4320350,190082653.0,shares,0
2019-12-26,45.6,46.68,43.9,44.65,46.03,2804423,126705584.0,shares,0
2019-12-27,44.71,45.31,42.03,42.77,44.65,2536673,109796535.0,shares,0
2019-12-30,43.3,43.3,40.01,42.36,42.77,2236999,93846380.0,shares,0
2019-12-31,42.39,45.86,42.23,45.45,42.36,2387684,106070593.0,shares,0
2020-01-02,46.0,53.5,44.69,50.18,45.45,2902519,137772881.0,shares,0
2020-01-03,49.0,58.31,49.0,56.89,50.18,3536248,192706142.0,shares,0
2020-01-06,55.0,56.88,52.0,53.89,56.89,2488962,135019211.0,shares,0
2020-01-07,53.29,57.25,53.29,54.28,53.89,2367078,130449281.0,shares,0
2020-01-08,53.52,53.64,50.86,52.62,54.28,2442418,126789432.0,shares,0
2020-01-09,52.56,55.44,52.55,53.3,52.62,2379602,128613155.0,shares,0
2020-01-10,53.3,53.76,50.88,52.13,53.3,1682876,87165467.0,shares,0
2020-01-13,51.63,54.28,50.5,53.78,52.13,1868214,98273049.0,shares,0
2020-01-14,53.88,54.5,52.13,53.44,53.78,1789043,95450084.0,shares,0
2020-01-15,53.71,55.3,50.57,51.1,53.44,2321336,122784705.0,shares,0
2020-01-16,50.0,54.26,49.65,53.26,51.1,2850437,148930400.0,shares,0
2020-01-17,52.31,56.37,52.22,56.05,53.26,2647585,144680518.0,shares,0
2020-01-20,55.99,59.87,53.51,57.27,56.05,2225099,125130610.0,shares,0
2020-01-21,56.55,56.99,53.03,53.33,57.27,1713699,93837701.0,shares,0
2020-01-22,53.33,55.87,51.32,55.32,53.33,1329439,71951569.0,shares,0
2020-01-23,55.42,55.85,49.95,50.21,55.32,1681344,88028065.0,shares,0
2020-02-03,40.75,46.8,40.75,44.0,50.21,2226906,98609109.0,shares,0
2020-02-04,44.01,48.66,44.01,48.46,44.0,1168806,55672389.0,shares,0
2020-02-05,48.46,51.8,47.52,49.17,48.46,1647678,82800881.0,shares,0
2020-02-06,48.2,50.85,48.2,50.68,49.17,1034779,51742645.0,shares,0
2020-02-07,50.3,55.2,49.84,54.5,50.68,1628854,84615750.0,shares,0
2020-02-10,54.73,55.95,52.51,53.34,54.5,1400151,75201517.0,shares,0
2020-02-11,53.1,53.4,50.06,50.6,53.34,1393377,71406635.0,shares,0
2020-02-12,50.41,52.99,49.8,52.3,50.6,1409984,72548322.0,shares,0
2020-02-13,52.57,58.88,51.3,56.99,52.3,2975346,164642097.0,shares,0
2020-02-14,56.06,61.61,55.05,58.48,56.99,2883617,168397633.0,shares,0
2020-02-17,59.09,60.58,57.29,60.0,58.48,2118230,125660186.0,shares,0
2020-02-18,60.65,72.0,57.6,70.39,60.0,4754091,300438050.0,shares,0
2020-02-19,66.55,67.8,62.8,64.45,70.39,3384160,222373851.0,shares,0
2020-02-20,64.75,66.38,60.2,61.86,64.45,2340640,146633395.0,shares,0
2020-02-21,62.7,64.88,62.01,63.05,61.86,2060464,130783784.0,shares,0
2020-02-24,65.07,70.89,62.88,69.5,63.05,2801779,187782503.0,shares,0
2020-02-25,66.0,70.33,64.3,68.46,69.5,2899347,196436148.0,shares,0
2020-02-26,66.09,68.09,60.0,62.86,68.46,2342402,148703188.0,shares,0
2020-02-27,62.94,62.94,58.8,59.03,62.86,1814739,110091548.0,shares,0
2020-02-28,56.3,58.66,53.86,54.21,59.03,1831847,101581214.0,shares,0
2020-03-02,55.48,58.8,54.49,57.94,54.21,1478652,84320979.0,shares,0
2020-03-03,59.68,60.99,56.36,57.0,57.94,1877684,110869112.0,shares,0
2020-03-04,57.48,58.96,54.72,55.72,57.0,1325779,75215382.0,shares,0
2020-03-05,57.99,59.0,56.99,57.99,55.72,1894367,109521187.0,shares,0
2020-03-06,56.27,59.35,55.5,58.87,57.99,1282864,74525133.0,shares,0
2020-03-09,57.0,58.27,55.6,56.39,58.87,1056448,59625888.0,shares,0
2020-03-10,55.2,58.96,53.37,58.88,56.39,1275278,71957463.0,shares,0
2020-03-11,59.0,60.47,56.7,57.27,58.88,1069711,62993694.0,shares,0
2020-03-12,54.98,56.79,54.5,55.6,57.27,741998,41085089.0,shares,0
2020-03-13,52.8,57.77,51.28,55.84,55.6,1009684,55241987.0,shares,0
2020-03-16,56.67,56.69,52.05,53.2,55.84,972372,52788310.0,shares,0
2020-03-17,53.58,54.85,50.33,50.8,53.2,1068771,55230902.0,shares,0
2020-03-18,51.0,52.93,49.2,49.2,50.8,741167,38140589.0,shares,0
2020-03-19,48.66,51.25,48.66,50.79,49.2,883673,44074516.0,shares,0
2020-03-20,50.99,54.3,50.82,53.29,50.79,1208955,63797814.0,shares,0
