date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2021-11-18,122.0,141.0,122.0,129.75,85.0,24267354,3139353917.76,shares,0
2021-11-19,130.99,132.9,122.56,125.27,129.75,8909527,1131714159.93,shares,0
2021-11-22,122.51,141.0,122.28,137.9,125.27,9184382,1226113214.97,shares,0
2021-11-23,135.1,137.44,129.2,134.89,137.9,5122436,684422966.13,shares,0
2021-11-24,134.0,140.31,130.63,131.64,134.89,4320657,587254222.92,shares,0
2021-11-25,133.5,138.07,130.32,131.62,131.64,3139684,419280644.34,shares,0
2021-11-26,133.52,138.0,131.51,134.01,131.62,3204022,431220795.63,shares,0
2021-11-29,131.02,136.7,127.0,127.59,134.01,3542580,464588532.89,shares,0
2021-11-30,128.1,132.5,127.22,128.31,127.59,2209511,286307930.17,shares,0
2021-12-01,126.39,131.4,123.68,124.4,128.31,2349459,296871751.2,shares,0
2021-12-02,125.1,131.61,125.1,127.52,124.4,3018462,389542998.05,shares,0
2021-12-03,128.99,129.77,125.01,128.73,127.52,1889575,240757590.98,shares,0
2021-12-06,128.23,137.29,125.8,131.72,128.73,2870977,381528252.5,shares,0
2021-12-07,132.0,136.48,127.88,131.78,131.72,2188938,287616095.19,shares,0
2021-12-08,135.0,136.98,132.6,134.55,131.78,1511825,203704164.34,shares,0
2021-12-09,135.0,135.0,128.01,128.8,134.55,1920810,250829996.84,shares,0
2021-12-10,127.8,129.63,126.53,127.36,128.8,1718692,219461479.18,shares,0
2021-12-13,128.74,128.74,125.2,128.56,127.36,1774941,224972610.75,shares,0
2021-12-14,127.0,133.3,126.56,131.9,128.56,1838678,240152637.6,shares,0
2021-12-15,130.99,131.9,125.8,126.99,131.9,1942957,248870541.75,shares,0
2021-12-16,127.0,129.8,125.25,129.1,126.99,1660396,213071383.18,shares,0
2021-12-17,127.52,129.26,123.0,126.5,129.1,1580790,197679167.23,shares,0
2021-12-20,124.99,127.5,123.88,124.01,126.5,709423,89285796.72,shares,0
2021-12-21,125.06,125.85,122.63,123.95,124.01,660395,81960882.2,shares,0
2021-12-22,124.96,125.98,123.6,125.52,123.95,848816,106113286.16,shares,0
2021-12-23,124.13,125.8,123.63,124.23,125.52,640998,79676885.68,shares,0
2021-12-24,123.4,124.6,113.35,114.57,124.23,2027639,238808480.23,shares,0
2021-12-27,114.15,120.77,110.2,118.18,114.57,2229649,254469355.08,shares,0
2021-12-28,117.7,121.55,115.26,119.91,118.18,1297100,154243891.45,shares,0
2021-12-29,118.0,121.93,116.66,120.01,119.91,1107715,132416381.64,shares,0
2021-12-30,118.33,129.0,118.33,125.54,120.01,1471161,184706037.52,shares,0
2021-12-31,125.54,128.86,124.0,127.8,125.54,1145759,145772733.43,shares,0
2022-01-04,128.9,128.9,118.81,119.24,127.8,1205647,146986182.54,shares,0
2022-01-05,121.15,121.15,110.56,110.7,119.24,2112893,237487223.58,shares,0
2022-01-06,108.88,116.88,107.36,114.03,110.7,1554409,175983201.27,shares,0
2022-01-07,116.5,116.92,109.59,110.05,114.03,1241915,139150213.76,shares,0
2022-01-10,110.05,113.96,108.27,113.2,110.05,797878,89130638.14,shares,0
2022-01-11,111.0,112.3,108.54,110.0,113.2,921623,101315003.56,shares,0
