date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2019-07-22,109.8,125.0,62.0,81.03,29.01,36520183,3090029229.0,shares,0
2019-07-23,74.96,89.79,74.9,83.28,81.03,17441884,1465149109.0,shares,0
2019-07-24,84.0,85.98,81.2,85.0,83.28,13791161,1154103564.0,shares,0
2019-07-25,84.3,89.89,83.8,87.11,85.0,16005684,1392563677.0,shares,0
2019-07-26,85.0,86.5,78.0,78.59,87.11,12001208,981437289.0,shares,0
2019-07-29,78.8,83.5,78.8,82.03,78.59,9232525,754175976.0,shares,0
2019-07-30,82.2,84.5,80.58,83.78,82.03,10526392,876202420.0,shares,0
2019-07-31,83.81,91.88,83.81,88.48,83.78,16798110,1490764789.0,shares,0
2019-08-01,86.65,91.59,85.93,91.05,88.48,16036874,1423165416.0,shares,0
2019-08-02,88.6,102.3,88.06,95.5,91.05,21739755,2066907062.0,shares,0
2019-08-05,94.99,99.51,90.11,99.37,95.5,16109072,1547800241.0,shares,0
2019-08-06,97.0,106.5,87.5,91.0,99.37,21003763,2109266742.0,shares,0
2019-08-07,92.99,94.35,85.7,90.01,91.0,12660483,1138874592.0,shares,0
2019-08-08,90.0,92.55,86.5,86.5,90.01,9782281,874599345.0,shares,0
2019-08-09,87.0,87.8,81.51,81.88,86.5,9546931,801101422.0,shares,0
2019-08-12,81.75,84.45,78.98,82.93,81.88,7021680,575536805.0,shares,0
2019-08-13,82.8,83.87,81.02,83.74,82.93,5595248,463306203.0,shares,0
2019-08-14,84.67,85.06,83.0,84.0,83.74,5915410,497940268.0,shares,0
2019-08-15,81.47,83.17,80.9,83.01,84.0,5346393,439399673.0,shares,0
2019-08-16,83.01,84.41,82.2,82.6,83.01,4841838,402648199.0,shares,0
2019-08-19,82.61,83.38,80.61,82.95,82.6,6210595,509520901.0,shares,0
2019-08-20,83.0,85.0,82.52,84.05,82.95,6855238,574183791.0,shares,0
2019-08-21,83.69,84.66,79.5,79.6,84.05,7440739,606012852.0,shares,0
