date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2014-01-02,21.58,21.99,21.41,21.9,21.51,1705131,37039484.0,shares,0
2014-01-03,21.89,22.08,21.36,21.5,21.9,1454116,31376807.0,shares,0
2014-01-06,21.5,21.88,20.65,20.9,21.5,1591894,33771400.0,shares,0
2014-01-07,20.7,21.3,20.52,20.8,20.9,1286913,26807468.0,shares,0
2014-01-08,20.85,21.19,20.8,21.0,20.8,1896228,39810448.0,shares,0
2014-01-09,21.0,21.09,20.6,20.62,21.0,1283946,26842067.0,shares,0
2014-01-10,20.45,20.7,20.0,20.21,20.62,1823856,37078861.0,shares,0
2014-01-13,20.2,20.49,19.5,20.4,20.21,2266451,45202524.0,shares,0
2014-01-14,20.3,20.8,19.81,20.8,20.4,1948640,39302776.0,shares,0
2014-01-15,20.62,21.16,20.61,21.1,20.8,1718532,36024141.0,shares,0
2014-01-16,21.1,21.55,20.9,20.91,21.1,1494552,31729836.0,shares,0
2014-01-17,20.82,21.2,20.31,20.8,20.91,1002285,20650600.0,shares,0
2014-01-20,20.78,20.78,20.09,20.2,20.8,1356705,27548841.0,shares,0
2014-01-21,20.58,20.75,20.22,20.75,20.2,1824438,37458424.0,shares,0
2014-01-22,20.46,21.44,20.46,21.38,20.75,1479994,31336961.0,shares,0
2014-01-23,21.34,22.35,21.1,22.0,21.38,2447551,53882156.0,shares,0
2014-01-24,21.99,22.7,21.89,22.42,22.0,4204672,94034256.0,shares,0
2014-01-27,22.31,23.0,21.79,22.21,22.42,2372480,53276087.0,shares,0
2014-01-28,22.22,23.95,22.1,23.19,22.21,4855285,112862776.0,shares,0
2014-01-29,23.19,23.3,22.68,22.82,23.19,1739461,39813366.0,shares,0
2014-01-30,22.71,23.18,22.66,22.9,22.82,1322974,30200510.0,shares,0
2014-02-07,22.52,23.05,22.22,22.7,22.9,2520711,57232837.0,shares,0
2014-02-10,22.73,24.87,22.73,24.8,22.7,7896525,190246314.0,shares,0
2014-02-11,24.73,25.72,24.51,25.1,24.8,5572004,139472195.0,shares,0
2014-02-12,25.6,25.8,25.03,25.15,25.1,3731177,94769720.0,shares,0
2014-02-13,25.14,25.3,24.36,24.36,25.15,2576079,64324733.0,shares,0
2014-02-14,24.53,25.25,24.1,25.09,24.36,3245387,80214974.0,shares,0
2014-02-17,25.07,25.7,24.69,25.5,25.09,3495792,88366182.0,shares,0
2014-02-18,25.53,26.23,25.2,25.58,25.5,5290783,136563345.0,shares,0
2014-02-19,25.4,25.86,25.32,25.57,25.58,1897207,48485082.0,shares,0
2014-02-20,25.89,25.95,25.16,25.72,25.57,3011163,76823253.0,shares,0
2014-02-21,25.89,26.72,25.51,25.6,25.72,3416118,89633026.0,shares,0
2014-02-24,25.2,25.2,24.0,24.95,25.6,4129311,101577559.0,shares,0
2014-02-25,24.81,24.99,22.57,22.9,24.95,3666782,87339127.0,shares,0
2014-02-26,22.58,22.9,21.77,22.54,22.9,4003625,88685472.0,shares,0
2014-02-27,22.55,22.78,21.6,21.83,22.54,3641179,80731119.0,shares,0
2014-02-28,21.81,22.14,21.31,22.13,21.83,1999386,43485796.0,shares,0
2014-03-03,22.29,23.56,22.08,22.87,22.13,3171335,72747515.0,shares,0
2014-03-04,22.86,22.95,22.2,22.29,22.87,1746545,39371334.0,shares,0
2014-03-05,22.51,23.03,22.5,22.55,22.29,1270819,28890363.0,shares,0
2014-03-06,22.5,22.86,22.06,22.23,22.55,1695127,38019452.0,shares,0
2014-03-07,22.24,22.7,22.11,22.21,22.23,1222481,27379294.0,shares,0
2014-03-10,22.0,22.0,20.08,21.8,22.21,2246074,47578039.0,shares,0
2014-03-11,21.46,21.46,20.83,20.94,21.8,1504357,31605569.0,shares,0
2014-03-12,20.9,20.9,20.17,20.67,20.94,1986263,40654428.0,shares,0
2014-03-13,20.67,20.98,20.47,20.95,20.67,1174322,24358236.0,shares,0
2014-03-14,20.94,20.94,19.95,20.35,20.95,2031264,41150367.0,shares,0
2014-03-17,20.34,20.8,19.95,20.32,20.35,3260505,65852852.0,shares,0
2014-03-18,20.33,20.41,19.91,20.33,20.32,4707847,94581043.0,shares,0
2014-03-19,20.31,20.31,19.3,19.83,20.33,4076785,80832202.0,shares,0
2014-03-20,19.69,20.0,18.8,18.8,19.83,4236052,82283357.0,shares,0
2014-03-21,18.9,19.18,18.13,19.0,18.8,4770415,89018555.0,shares,0
2014-03-24,19.05,19.38,18.89,19.26,19.0,2223788,42700127.0,shares,0
2014-03-25,19.28,19.29,18.43,18.75,19.26,2878284,53925576.0,shares,0
2014-03-26,18.75,18.9,18.47,18.5,18.75,2751272,51396212.0,shares,0
2014-03-27,18.55,18.85,18.47,18.56,18.5,2259150,42098616.0,shares,0
2014-03-28,18.58,19.0,17.11,18.0,18.56,6856399,124337809.0,shares,0
2014-03-31,17.87,18.83,17.65,18.03,18.0,5536481,100952601.0,shares,0
2014-04-01,18.5,19.83,18.45,19.78,18.03,7815470,152952286.0,shares,0
2014-04-02,19.73,19.98,19.24,19.78,19.78,4787829,94428367.0,shares,0
2014-04-03,19.65,19.9,19.51,19.7,19.78,2191908,43251144.0,shares,0
2014-04-04,19.86,19.9,19.61,19.81,19.7,1585714,31319464.0,shares,0
2014-04-08,19.8,20.16,19.62,20.12,19.81,2379859,47185269.0,shares,0
2014-04-09,20.23,20.23,19.7,19.89,20.12,2155944,42932397.0,shares,0
2014-04-10,19.78,20.06,19.77,19.83,19.89,1614923,32149874.0,shares,0
2014-04-11,19.88,19.88,19.51,19.7,19.83,1244920,24453738.0,shares,0
2014-04-14,19.72,19.95,19.65,19.75,19.7,1835062,36268405.0,shares,0
2014-04-15,19.78,20.75,19.55,20.35,19.75,5048412,102322143.0,shares,0
2014-04-16,20.34,21.3,20.16,20.88,20.35,4116131,85974843.0,shares,0
2014-04-17,20.88,21.25,20.69,20.89,20.88,2119113,44455768.0,shares,0
2014-04-18,20.86,20.97,20.65,20.78,20.89,1281889,26631691.0,shares,0
2014-04-21,20.7,21.2,20.6,20.75,20.78,1446331,30298435.0,shares,0
2014-04-22,20.75,20.83,19.55,19.8,20.75,3611431,71943847.0,shares,0
2014-04-23,19.78,20.2,19.7,20.02,19.8,1579455,31522507.0,shares,0
2014-04-24,20.02,20.27,19.72,20.02,20.02,1308448,26203482.0,shares,0
2014-04-25,20.02,20.43,19.68,20.04,20.02,2413710,48285945.0,shares,0
2014-04-28,19.81,20.04,19.0,19.73,20.04,1402823,27315604.0,shares,0
2014-04-29,19.5,19.9,19.41,19.87,19.73,877590,17261365.0,shares,0
2014-04-30,19.92,19.97,19.59,19.77,19.87,871415,17232621.0,shares,0
2014-05-05,19.65,19.87,19.02,19.5,19.77,1663027,32241921.0,shares,0
2014-05-06,19.4,19.56,19.19,19.5,19.5,1576474,30585407.0,shares,0
2014-05-07,19.52,19.55,18.7,18.72,19.5,1726092,32924593.0,shares,0
2014-05-08,18.61,18.96,18.38,18.93,18.72,1303443,24367649.0,shares,0
