date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2019-12-26,50.01,55.1,49.81,52.0,22.16,21117832,1098028701.0,shares,0
2019-12-27,52.4,52.4,46.02,48.0,52.0,15518380,755728033.0,shares,0
2019-12-30,46.99,46.99,42.77,43.59,48.0,9017010,399043824.0,shares,0
2019-12-31,43.4,45.07,42.16,43.85,43.59,6111372,269896818.0,shares,0
2020-01-02,44.2,46.6,43.0,45.3,43.85,6886035,308760011.0,shares,0
2020-01-03,45.5,46.26,44.08,45.0,45.3,6400874,288602325.0,shares,0
2020-01-06,44.61,50.87,44.6,50.7,45.0,11181111,535652828.0,shares,0
2020-01-07,50.0,53.66,49.58,50.9,50.7,8811434,454439477.0,shares,0
2020-01-08,50.7,56.25,50.4,55.0,50.9,8115082,436277059.0,shares,0
2020-01-09,53.16,56.1,52.8,55.52,55.0,6104187,332544148.0,shares,0
2020-01-10,55.58,56.88,54.0,54.45,55.52,3164757,174834753.0,shares,0
2020-01-13,54.0,61.5,53.97,61.0,54.45,6118253,352245930.0,shares,0
2020-01-14,61.0,69.8,59.55,63.41,61.0,6372628,407417551.0,shares,0
2020-01-15,64.32,67.4,63.58,65.88,63.41,3550457,231575174.0,shares,0
2020-01-16,66.15,75.3,65.13,75.1,65.88,5940161,418308132.0,shares,0
2020-01-17,73.5,77.98,71.0,74.77,75.1,5201901,387713236.0,shares,0
2020-01-20,73.6,82.0,73.2,75.38,74.77,4483795,344902521.0,shares,0
2020-01-21,73.66,74.48,68.8,70.0,75.38,4367639,310541062.0,shares,0
2020-01-22,69.53,77.98,66.9,75.8,70.0,3761684,274175259.0,shares,0
2020-01-23,73.88,75.8,66.6,70.0,75.8,3352266,239995507.0,shares,0
2020-02-03,58.3,65.16,58.12,58.38,70.0,3727615,226935320.0,shares,0
2020-02-04,60.5,68.16,60.5,66.9,58.38,3153030,205309726.0,shares,0
2020-02-05,65.0,73.5,64.22,68.2,66.9,3318268,230417588.0,shares,0
2020-02-06,67.19,73.56,67.19,71.29,68.2,2618808,187259816.0,shares,0
2020-02-07,70.6,77.56,68.8,75.1,71.29,4428569,316439169.0,shares,0
2020-02-10,78.8,81.0,74.75,75.08,75.1,3651957,282977077.0,shares,0
2020-02-11,74.23,77.48,71.65,73.29,75.08,2532484,186543791.0,shares,0
2020-02-12,74.0,78.88,71.11,76.71,73.29,3905790,291588052.0,shares,0
2020-02-13,75.68,80.38,73.05,75.85,76.71,3898529,298455773.0,shares,0
2020-02-14,76.0,81.03,74.58,76.9,75.85,4211968,329378297.0,shares,0
2020-02-17,77.16,78.56,74.81,77.72,76.9,3001639,230264849.0,shares,0
2020-02-18,77.01,89.0,76.7,85.4,77.72,5707737,469623962.0,shares,0
2020-02-19,84.0,86.0,80.0,80.38,85.4,4006021,328243557.0,shares,0
2020-02-20,80.38,82.98,75.68,77.12,80.38,2837409,222192975.0,shares,0
2020-02-21,79.3,82.4,78.5,80.32,77.12,3123186,249423230.0,shares,0
2020-02-24,80.0,83.86,76.98,82.0,80.32,3821401,307267342.0,shares,0
2020-02-25,79.4,81.84,76.01,78.89,82.0,3069456,242875403.0,shares,0
2020-02-26,76.5,77.14,67.51,68.5,78.89,3848614,275867622.0,shares,0
