date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2019-12-16,53.0,65.7,50.0,64.5,26.97,14913226,798596014.0,shares,0
2019-12-17,59.81,59.99,55.0,59.0,64.5,11924387,688081955.0,shares,0
2019-12-18,59.06,82.0,59.06,73.15,59.0,13054459,907729874.0,shares,0
2019-12-19,68.88,78.58,66.6,75.6,73.15,8459687,615376217.0,shares,0
2019-12-20,73.15,77.0,69.6,69.62,75.6,5890970,429429024.0,shares,0
2019-12-23,67.07,69.5,63.0,68.0,69.62,4992091,328546402.0,shares,0
2019-12-24,67.69,68.96,65.5,68.0,68.0,3453644,233106296.0,shares,0
2019-12-25,67.23,81.6,66.66,80.0,68.0,8118991,592524765.0,shares,0
2019-12-26,76.98,80.86,75.1,78.71,80.0,5971052,464385476.0,shares,0
2019-12-27,78.2,86.0,76.2,79.62,78.71,6157219,495969995.0,shares,0
2019-12-30,77.51,78.89,71.0,77.51,79.62,4717737,355731996.0,shares,0
2019-12-31,76.8,77.97,72.66,73.29,77.51,3299565,247970006.0,shares,0
2020-01-02,73.0,78.0,72.34,76.18,73.29,3350733,252814680.0,shares,0
2020-01-03,76.0,78.66,74.06,75.7,76.18,3645930,278794624.0,shares,0
2020-01-06,73.0,74.45,71.1,72.49,75.7,3044160,221901099.0,shares,0
2020-01-07,72.48,76.48,71.01,75.4,72.49,3824493,281788080.0,shares,0
2020-01-08,74.51,77.77,72.09,75.5,75.4,4340489,325317932.0,shares,0
2020-01-09,75.5,83.7,75.23,77.55,75.5,4556842,361168585.0,shares,0
2020-01-10,78.08,81.44,76.91,78.1,77.55,3086475,244094740.0,shares,0
2020-01-13,78.22,82.3,74.0,81.52,78.1,4175735,330934672.0,shares,0
2020-01-14,80.6,83.35,78.8,79.16,81.52,4198825,338924319.0,shares,0
2020-01-15,77.65,80.29,76.66,78.33,79.16,2602975,204023245.0,shares,0
2020-01-16,78.79,94.0,78.79,94.0,78.33,7259892,642634538.0,shares,0
2020-01-17,92.0,109.8,89.0,102.8,94.0,6919337,667301241.0,shares,0
2020-01-20,98.13,108.78,93.38,99.97,102.8,4992688,500884773.0,shares,0
2020-01-21,95.15,104.55,95.1,98.98,99.97,3508109,352295617.0,shares,0
2020-01-22,96.8,118.78,96.8,118.78,98.98,6074595,671849665.0,shares,0
2020-01-23,116.0,138.0,114.05,127.5,118.78,6385191,803685147.0,shares,0
2020-02-03,103.01,129.99,103.01,118.5,127.5,5142092,601304057.0,shares,0
2020-02-04,126.23,142.2,126.23,142.2,118.5,4237475,578781537.0,shares,0
2020-02-05,149.96,168.0,143.0,148.2,142.2,5630746,869280920.0,shares,0
2020-02-06,146.0,163.17,142.05,154.9,148.2,4493935,690739223.0,shares,0
2020-02-07,152.02,163.88,142.65,159.56,154.9,5085372,775170998.0,shares,0
2020-02-10,154.88,165.0,142.23,144.78,159.56,4363453,666298644.0,shares,0
2020-02-11,140.52,149.88,139.19,144.71,144.78,3146708,455967947.0,shares,0
2020-02-12,143.01,166.66,139.56,159.3,144.71,4894855,737686208.0,shares,0
2020-02-13,158.87,167.84,150.88,151.0,159.3,4356837,691249201.0,shares,0
2020-02-14,151.06,157.99,139.0,143.91,151.0,3932563,583796869.0,shares,0
2020-02-17,144.5,147.86,139.33,144.7,143.91,2800528,400072338.0,shares,0
2020-02-18,144.0,152.52,142.09,149.47,144.7,3625984,539891451.0,shares,0
2020-02-19,147.88,148.81,136.01,137.38,149.47,3817363,542345437.0,shares,0
2020-02-20,136.15,138.8,118.5,124.31,137.38,4782918,607024567.0,shares,0
2020-02-21,121.84,128.5,120.53,124.56,124.31,3310161,415524589.0,shares,0
2020-02-24,121.0,134.99,116.88,131.93,124.56,4575946,570113958.0,shares,0
2020-02-25,125.8,138.5,125.0,134.1,131.93,4471870,594453723.0,shares,0
2020-02-26,131.0,134.78,115.61,116.0,134.1,3568732,444864705.0,shares,0
2020-02-27,115.64,122.64,114.55,116.03,116.0,2361766,279349508.0,shares,0
2020-02-28,108.34,111.98,103.22,105.4,116.03,2774871,299027640.0,shares,0
2020-03-02,109.06,110.5,105.0,108.5,105.4,2046698,221647541.0,shares,0
2020-03-03,111.59,121.02,110.05,113.83,108.5,3187550,367632601.0,shares,0
2020-03-04,111.64,113.8,103.59,108.18,113.83,2281249,246848423.0,shares,0
