date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2019-07-22,152.0,243.2,110.0,196.01,39.19,9976814,1582280873.0,shares,0
2019-07-23,160.0,198.2,155.88,178.75,196.01,6036318,1063292968.0,shares,0
2019-07-24,180.5,188.85,170.0,183.0,178.75,4997399,898642993.0,shares,0
2019-07-25,180.0,200.8,177.02,200.8,183.0,5921301,1115617838.0,shares,0
2019-07-26,191.0,194.88,175.0,176.25,200.8,4003606,740648806.0,shares,0
2019-07-29,176.76,186.59,175.5,182.5,176.25,3150572,575056706.0,shares,0
2019-07-30,183.86,196.0,180.23,190.02,182.5,4303888,822199785.0,shares,0
2019-07-31,190.0,194.98,187.05,193.8,190.02,3715031,711507079.0,shares,0
2019-08-01,195.5,204.55,193.28,202.48,193.8,5188034,1030753703.0,shares,0
2019-08-02,195.95,225.98,194.03,208.2,202.48,6628306,1378756097.0,shares,0
2019-08-05,205.0,210.5,194.0,208.5,208.2,4317634,886124258.0,shares,0
2019-08-06,204.8,216.68,179.0,185.8,208.5,4912800,1009288495.0,shares,0
2019-08-07,188.13,191.5,175.33,183.0,185.8,3216684,588082507.0,shares,0
2019-08-08,182.0,183.88,175.35,175.66,183.0,2167405,388669516.0,shares,0
2019-08-09,177.49,177.82,165.96,166.38,175.66,2642792,454092156.0,shares,0
2019-08-12,167.96,168.37,158.88,163.48,166.38,1913534,311544910.0,shares,0
2019-08-13,162.0,171.0,161.84,169.99,163.48,2114814,351588646.0,shares,0
2019-08-14,170.1,176.68,169.5,173.19,169.99,2246612,387715735.0,shares,0
2019-08-15,168.1,172.0,167.0,170.85,173.19,1320864,224412866.0,shares,0
2019-08-16,170.98,172.5,168.25,169.07,170.85,1384072,236138582.0,shares,0
2019-08-19,169.0,169.1,161.88,166.88,169.07,1637258,270473368.0,shares,0
2019-08-20,166.94,169.99,165.58,167.27,166.88,1673733,280895529.0,shares,0
2019-08-21,166.01,167.44,155.64,155.8,167.27,1896943,303635037.0,shares,0
2019-08-22,155.8,157.8,151.3,152.31,155.8,1067939,164526618.0,shares,0
2019-08-23,153.55,153.87,139.99,141.8,152.31,2183135,318376691.0,shares,0
2019-08-26,141.3,144.86,140.2,142.01,141.8,1023505,145759138.0,shares,0
2019-08-27,144.5,150.77,143.19,148.2,142.01,2001665,296351302.0,shares,0
2019-08-28,146.0,146.59,142.51,142.94,148.2,1222333,176508230.0,shares,0
2019-08-29,142.03,143.49,138.0,140.2,142.94,1222855,171449298.0,shares,0
2019-08-30,142.01,143.28,141.17,141.45,140.2,903686,128478410.0,shares,0
2019-09-02,142.0,143.21,141.0,143.21,141.45,791434,112599269.0,shares,0
2019-09-03,143.5,166.8,142.8,161.98,143.21,3255479,511904025.0,shares,0
2019-09-04,159.0,162.88,154.85,155.6,161.98,2014574,319153583.0,shares,0
2019-09-05,156.03,158.0,154.07,156.01,155.6,1201796,187626592.0,shares,0
2019-09-06,156.0,158.5,151.66,152.0,156.01,996889,154659145.0,shares,0
2019-09-09,155.8,156.77,153.22,155.5,152.0,1081886,167796502.0,shares,0
2019-09-10,156.06,162.11,155.04,156.62,155.5,1273697,202417010.0,shares,0
2019-09-11,156.4,158.77,154.07,155.28,156.62,840672,131273612.0,shares,0
2019-09-12,157.0,157.87,150.56,150.82,155.28,1067984,163646776.0,shares,0
2019-09-16,150.15,153.2,150.15,151.8,150.82,522474,79251148.0,shares,0
2019-09-17,151.52,152.58,144.35,144.79,151.8,864048,127533182.0,shares,0
2019-09-18,145.03,147.45,141.94,142.54,144.79,803349,115028897.0,shares,0
2019-09-19,142.49,148.95,141.68,145.14,142.54,888040,129560046.0,shares,0
2019-09-20,144.04,146.8,143.1,146.46,145.14,703358,102233181.0,shares,0
2019-09-23,145.99,148.99,145.0,148.99,146.46,906370,133329952.0,shares,0
2019-09-24,149.4,161.28,149.4,158.11,148.99,2696752,424266494.0,shares,0
2019-09-25,157.0,160.02,150.68,151.0,158.11,1543005,238570936.0,shares,0
2019-09-26,149.3,150.99,138.97,139.77,151.0,1459059,208458052.0,shares,0
