date,open,high,low,close,volume
2014-01-02,2323.43,2325.99,2310.65,2321.98,45194291.0
2014-01-03,2311.97,2314.84,2280.89,2290.78,59782645.0
2014-01-06,2286.37,2286.37,2229.33,2238.64,66300403.0
2014-01-07,2222.31,2246.79,2218.65,2238.0,43753103.0
2014-01-08,2240.64,2262.58,2228.42,2241.91,51348854.0
2014-01-09,2236.97,2258.89,2220.8,2222.22,55987041.0
2014-01-10,2216.52,2224.49,2200.22,2204.85,54169293.0
2014-01-13,2207.0,2222.07,2183.6,2193.68,50122772.0
2014-01-14,2192.84,2214.12,2179.91,2212.85,54049947.0
2014-01-15,2210.02,2215.9,2193.8,2208.94,48962395.0
2014-01-16,2209.45,2227.26,2201.56,2211.84,52298902.0
2014-01-17,2203.82,2205.97,2175.88,2178.49,50273155.0
2014-01-20,2173.65,2182.46,2156.46,2165.99,40560154.0
2014-01-21,2168.42,2197.92,2168.42,2187.41,40306247.0
2014-01-22,2190.43,2244.13,2187.53,2243.8,70641375.0
2014-01-23,2242.25,2248.92,2228.06,2231.89,56345951.0
2014-01-24,2225.76,2257.35,2222.89,2245.68,61167670.0
2014-01-27,2233.01,2233.23,2211.8,2215.92,70344246.0
2014-01-28,2220.78,2233.26,2205.97,2219.85,53269130.0
2014-01-29,2225.71,2233.06,2219.93,2227.78,50222717.0
2014-01-30,2223.16,2223.16,2200.22,2202.45,43632304.0
2014-02-07,2187.34,2212.5,2177.12,2212.48,50459315.0
2014-02-10,2221.54,2270.19,2221.54,2267.53,83065716.0
2014-02-11,2267.74,2296.52,2262.6,2285.56,99229829.0
2014-02-12,2286.19,2294.32,2276.44,2291.25,76592161.0
2014-02-13,2288.45,2307.47,2278.26,2279.55,96217789.0
2014-02-14,2278.4,2295.85,2274.43,2295.57,67082997.0
2014-02-17,2308.79,2315.58,2293.55,2311.65,87831666.0
2014-02-18,2310.31,2310.31,2276.11,2282.44,87049743.0
2014-02-19,2280.93,2317.42,2274.15,2308.66,99352561.0
2014-02-20,2314.09,2331.7,2286.2,2287.44,106439533.0
2014-02-21,2284.03,2287.87,2250.65,2264.29,76368993.0
2014-02-24,2246.72,2246.72,2194.16,2214.51,89215939.0
2014-02-25,2216.51,2225.21,2150.09,2157.91,93237551.0
2014-02-26,2147.74,2164.7,2137.08,2163.41,77993297.0
2014-02-27,2170.81,2180.06,2150.14,2154.11,90104296.0
2014-02-28,2149.45,2180.47,2133.55,2178.97,76668057.0
2014-03-03,2173.91,2194.22,2167.91,2190.37,82072314.0
2014-03-04,2183.86,2188.6,2161.59,2184.27,73069250.0
2014-03-05,2187.35,2189.09,2159.59,2163.98,61332015.0
2014-03-06,2159.4,2181.43,2136.45,2173.63,69093767.0
2014-03-07,2170.04,2189.39,2161.44,2168.36,64265177.0
2014-03-10,2149.68,2149.68,2095.07,2097.79,71416407.0
2014-03-11,2092.61,2118.79,2088.73,2108.66,57621243.0
2014-03-12,2102.8,2130.59,2090.76,2114.13,70069747.0
2014-03-13,2119.55,2149.44,2115.99,2140.33,69226028.0
2014-03-14,2129.87,2140.38,2109.57,2122.84,58617737.0
2014-03-17,2132.79,2143.2,2118.95,2143.04,52409445.0
