date,open,high,low,close,preclose,volume,amount,volume_unit,special_treatment
2020-07-20,250.0,295.0,205.6,212.4,64.39,24237613,5645861832.0,shares,0
2020-07-21,208.0,285.6,202.0,274.0,212.4,17584895,4292970831.0,shares,0
2020-07-22,260.0,284.33,257.77,281.0,274.0,12701827,3450335246.0,shares,0
2020-07-23,274.92,297.77,268.0,281.5,281.0,9920207,2791441975.94,shares,0
2020-07-24,273.0,276.0,240.44,259.33,281.5,11385255,2940728530.0,shares,0
2020-07-27,252.28,257.9,227.94,234.01,259.33,8338869,2022044467.0,shares,0
2020-07-28,236.0,243.8,227.5,238.64,234.01,5977562,1410915512.0,shares,0
2020-07-29,234.53,245.78,229.66,241.5,238.64,5473260,1312286233.0,shares,0
2020-07-30,240.0,254.99,236.36,243.17,241.5,6180875,1516837929.43,shares,0
2020-07-31,238.01,255.55,237.1,249.6,243.17,5629413,1392176361.0,shares,0
2020-08-03,250.01,257.88,247.01,249.5,249.6,6972166,1760964726.0,shares,0
2020-08-04,250.97,252.88,232.99,235.0,249.5,5908943,1424160483.0,shares,0
2020-08-05,246.0,246.0,236.79,236.92,235.0,4082217,985070039.29,shares,0
2020-08-06,233.96,247.45,231.8,243.83,236.92,5013107,1211258410.3,shares,0
2020-08-07,240.98,240.98,223.37,227.44,243.83,4853751,1119390462.0,shares,0
2020-08-10,219.99,225.89,218.0,222.5,227.44,2517723,556920403.0,shares,0
2020-08-11,220.88,226.3,219.1,221.49,222.5,2243543,499535721.0,shares,0
2020-08-12,220.33,222.0,213.5,217.76,221.49,2028145,437985755.0,shares,0
2020-08-13,219.0,219.6,212.0,212.5,217.76,1744022,375895504.0,shares,0
2020-08-14,212.33,213.9,207.5,212.68,212.5,1653598,348869120.0,shares,0
2020-08-17,213.0,219.8,209.68,219.08,212.68,2056219,443435980.0,shares,0
2020-08-18,219.18,219.18,212.3,213.81,219.08,1839468,394749714.89,shares,0
2020-08-19,213.88,214.5,204.87,205.2,213.81,1968958,411339029.0,shares,0
2020-08-20,204.0,207.27,200.11,201.51,205.2,1634059,331414026.13,shares,0
2020-08-21,202.5,205.62,201.11,204.95,201.51,1081110,219802675.67,shares,0
2020-08-24,206.3,207.84,196.5,197.9,204.95,2042284,407457572.55,shares,0
2020-08-25,198.38,199.88,189.66,189.98,197.9,2647656,513330948.0,shares,0
2020-08-26,189.66,190.92,173.51,176.4,189.98,3925619,711521259.0,shares,0
2020-08-27,177.2,188.87,170.51,182.56,176.4,3263707,586419659.37,shares,0
2020-08-28,177.73,177.88,168.02,174.28,182.56,3513509,604292859.0,shares,0
2020-08-31,173.0,177.2,170.0,170.0,174.28,2203273,382994315.0,shares,0
2020-09-01,170.21,173.8,169.03,171.18,170.0,1594161,273420605.0,shares,0
2020-09-02,170.99,172.35,167.12,167.76,171.18,1469648,248042528.0,shares,0
2020-09-03,167.9,172.56,164.28,170.09,167.76,2584763,437472228.47,shares,0
2020-09-04,166.78,182.3,166.78,174.53,170.09,3431503,606661796.61,shares,0
2020-09-07,170.4,172.8,163.52,163.52,174.53,2828212,473534230.0,shares,0
2020-09-08,163.51,163.51,160.01,160.86,163.52,1465181,236398576.0,shares,0
2020-09-09,159.0,165.9,155.0,160.68,160.86,2242834,359860676.0,shares,0
2020-09-10,162.0,165.77,157.33,157.58,160.68,1454894,235198490.0,shares,0
2020-09-11,158.07,162.89,155.55,161.96,157.58,1374164,219382545.0,shares,0
2020-09-14,164.0,167.5,163.0,164.72,161.96,1550297,256600966.96,shares,0
2020-09-15,163.5,170.87,161.26,169.34,164.72,2191487,366601497.0,shares,0
2020-09-16,167.0,170.55,165.39,166.77,169.34,1420541,237916832.0,shares,0
2020-09-17,166.76,178.0,163.78,174.22,166.77,3009337,518489580.0,shares,0
2020-09-18,173.0,176.5,172.01,174.26,174.22,1629983,283449999.0,shares,0
2020-09-21,173.99,176.88,169.5,170.77,174.26,1433184,246903265.66,shares,0
2020-09-22,169.98,170.71,166.68,167.65,170.77,1023886,172589092.48,shares,0
2020-09-23,168.03,172.9,167.04,170.75,167.65,1319498,224991493.0,shares,0
2020-09-24,169.0,170.67,164.01,164.51,170.75,1128801,188412135.0,shares,0
2020-09-25,165.0,165.77,161.52,162.45,164.51,824078,134494753.6,shares,0
2020-09-28,162.45,163.42,156.5,156.88,162.45,1027627,163307673.0,shares,0
2020-09-29,157.9,162.58,157.02,161.36,156.88,875555,140840142.52,shares,0
2020-09-30,162.11,163.5,159.8,160.19,161.36,603538,97405882.0,shares,0
2020-10-09,164.0,164.98,163.07,163.73,160.19,698762,114628812.48,shares,0
2020-10-12,164.94,175.65,164.03,174.3,163.73,2065351,354017709.0,shares,0
2020-10-13,174.3,174.3,170.66,171.9,174.3,1273304,218964471.0,shares,0
2020-10-14,171.0,172.74,168.28,168.35,171.9,956448,161956272.66,shares,0
2020-10-15,167.98,175.0,167.69,169.17,168.35,1496560,257138987.19,shares,0
2020-10-16,170.49,173.98,170.0,171.4,169.17,1226507,210804071.67,shares,0
2020-10-19,172.2,186.37,172.2,182.71,171.4,3573909,647545238.0,shares,0
2020-10-20,181.45,185.88,178.53,182.96,182.71,2033631,368933495.0,shares,0
2020-10-21,182.69,187.01,178.3,186.4,182.96,2554978,469257188.0,shares,0
2020-10-22,186.0,189.98,179.08,179.18,186.4,2244238,414769843.62,shares,0
2020-10-23,179.51,180.2,172.01,172.01,179.18,2128252,373336872.55,shares,0
2020-10-26,170.02,172.9,166.56,169.8,172.01,1259469,214092031.0,shares,0
2020-10-27,169.88,190.39,168.88,187.43,169.8,2921881,525108709.73,shares,0
2020-10-28,187.0,190.04,182.72,183.89,187.43,2088590,388663719.22,shares,0
2020-10-29,181.02,186.82,181.0,183.12,183.89,1746769,321515612.0,shares,0
2020-10-30,183.43,193.88,183.43,187.08,183.12,3045277,576442853.0,shares,0
2020-11-02,187.01,193.38,181.08,184.11,187.08,2026738,377113852.92,shares,0
2020-11-03,185.95,190.66,183.03,184.92,184.11,2035723,380681721.45,shares,0
2020-11-04,186.0,187.93,178.0,178.93,184.92,2086595,379571014.47,shares,0
2020-11-05,182.0,184.63,179.13,183.38,178.93,1450813,264304840.74,shares,0
2020-11-06,183.3,192.15,182.66,188.7,183.38,2366422,445176003.62,shares,0
2020-11-09,190.02,202.99,190.0,197.18,188.7,3700445,727637123.61,shares,0
2020-11-10,193.22,193.22,187.5,188.35,197.18,2490711,473495398.12,shares,0
2020-11-11,186.0,188.29,179.0,179.0,188.35,1859647,340231130.39,shares,0
2020-11-12,181.0,183.68,179.51,181.08,179.0,1008985,182876826.77,shares,0
2020-11-13,180.0,181.79,175.8,179.2,181.08,1057510,189170824.22,shares,0
2020-11-16,179.58,182.18,172.51,173.32,179.2,1517848,266345078.77,shares,0
2020-11-17,174.0,175.0,167.11,171.0,173.32,1386272,235107822.99,shares,0
2020-11-18,170.77,172.99,168.08,170.32,171.0,890385,151845821.68,shares,0
2020-11-19,169.0,172.5,166.71,171.17,170.32,752789,128333450.86,shares,0
2020-11-20,171.5,173.3,169.47,169.77,171.17,659806,112634070.52,shares,0
2020-11-23,168.65,170.67,166.78,168.88,169.77,756393,127418444.07,shares,0
2020-11-24,168.88,172.84,168.66,169.62,168.88,890771,152141480.05,shares,0
2020-11-25,169.62,170.31,166.81,166.91,169.62,733840,123318429.5,shares,0
2020-11-26,166.92,168.37,162.82,163.0,166.91,945516,155403084.53,shares,0
2020-11-27,162.0,164.78,161.24,163.99,163.0,667604,108867917.66,shares,0
2020-11-30,165.0,168.66,164.1,166.28,163.99,907111,151069921.75,shares,0
2020-12-01,165.03,167.78,165.03,166.43,166.28,650292,108237623.09,shares,0
2020-12-02,166.76,171.69,166.76,170.0,166.43,1144697,194471991.99,shares,0
2020-12-03,168.9,169.99,167.01,167.92,170.0,824922,138625276.08,shares,0
2020-12-04,167.99,169.85,166.01,166.42,167.92,673302,112593681.24,shares,0
2020-12-07,168.36,170.89,166.55,166.66,166.42,680811,114713879.49,shares,0
2020-12-08,166.1,168.5,160.0,161.0,166.66,1469393,240452044.25,shares,0
2020-12-09,161.0,162.45,158.33,159.0,161.0,834108,133898308.14,shares,0
2020-12-10,159.12,161.83,158.19,158.6,159.0,680522,108771405.27,shares,0
2020-12-11,162.0,165.0,160.3,163.22,158.6,1121708,182297622.52,shares,0
2020-12-14,162.0,163.0,159.0,160.43,163.22,687312,110229348.16,shares,0
2020-12-15,160.5,160.96,158.84,159.25,160.43,506269,80839625.55,shares,0
2020-12-16,159.25,159.6,157.01,157.63,159.25,647482,102270518.81,shares,0
2020-12-17,156.13,158.51,154.1,158.15,157.63,960064,149935508.36,shares,0
2020-12-18,159.68,162.5,158.69,159.66,158.15,736511,118042171.23,shares,0
2020-12-21,160.5,163.6,157.66,162.06,159.66,797158,129172221.62,shares,0
2020-12-22,162.0,163.5,157.58,157.98,162.06,714312,114812477.45,shares,0
2020-12-23,156.56,159.94,155.17,158.0,157.98,820654,128919026.34,shares,0
2020-12-24,158.0,159.77,154.55,155.02,158.0,753010,117707951.95,shares,0
2020-12-25,154.99,155.9,149.48,149.5,155.02,1179143,178179480.21,shares,0
2020-12-28,149.29,149.5,137.0,137.01,149.5,1850511,259053270.27,shares,0
2020-12-29,136.96,140.51,136.08,137.78,137.01,941527,130509348.09,shares,0
2020-12-30,139.49,144.0,138.0,141.39,137.78,846697,119320442.08,shares,0
2020-12-31,141.3,147.2,140.8,146.78,141.39,987986,143369599.67,shares,0
2021-01-04,146.78,149.0,145.0,147.58,146.78,897563,131911442.8,shares,0
2021-01-05,146.88,154.49,146.44,152.95,147.58,1479982,224699810.96,shares,0
2021-01-06,151.01,156.0,149.11,150.1,152.95,1038467,157656610.64,shares,0
2021-01-07,149.78,149.98,141.51,143.25,150.1,1081015,156404569.04,shares,0
2021-01-08,143.9,147.46,142.0,146.48,143.25,687613,100091948.11,shares,0
2021-01-11,145.51,155.99,145.4,152.12,146.48,1327775,203070112.38,shares,0
2021-01-12,150.59,154.43,149.5,152.33,152.12,825878,125728804.46,shares,0
2021-01-13,151.93,153.55,147.1,149.61,152.33,1116522,166817178.27,shares,0
2021-01-14,147.6,163.96,147.6,159.73,149.61,2815053,446309206.35,shares,0
2021-01-15,159.0,162.5,153.96,155.1,159.73,1741943,273870664.74,shares,0
2021-01-18,154.0,158.5,151.0,154.89,155.1,1148981,178673008.43,shares,0
2021-01-19,153.35,158.96,150.06,150.18,154.89,1425750,219647284.75,shares,0
2021-01-20,148.3,149.08,143.43,144.4,150.18,2151668,313031799.16,shares,0
2021-01-21,151.0,172.0,151.0,170.0,144.4,5186183,855545614.8,shares,0
2021-01-22,166.1,169.0,161.8,162.36,170.0,2714913,446876718.15,shares,0
2021-01-25,161.2,174.75,158.48,172.78,162.36,3569844,606605319.65,shares,0
2021-01-26,172.4,180.79,170.4,171.01,172.78,2787697,489800085.75,shares,0
2021-01-27,171.72,175.09,163.71,165.62,171.01,1900147,317162872.63,shares,0
2021-01-28,161.1,172.24,161.1,166.0,165.62,1477743,247506696.53,shares,0
2021-01-29,166.59,167.99,152.0,153.6,166.0,2235775,352210476.28,shares,0
2021-02-01,150.5,156.54,149.35,150.99,153.6,1207520,182100414.22,shares,0
2021-02-02,151.99,152.5,147.09,147.69,150.99,1089143,161694578.34,shares,0
2021-02-03,147.44,149.97,144.1,144.13,147.69,1016571,148304548.62,shares,0
2021-02-04,143.94,145.75,138.28,141.06,144.13,1268737,178938784.86,shares,0
2021-02-05,141.34,143.6,137.81,137.89,141.06,747198,104680847.94,shares,0
2021-02-08,138.0,139.88,136.12,138.91,137.89,783964,108578726.32,shares,0
2021-02-09,138.91,148.0,138.91,145.3,138.91,1093978,158616756.71,shares,0
2021-02-10,147.5,147.5,143.6,145.84,145.3,954070,139304781.45,shares,0
2021-02-18,146.0,152.85,146.0,150.02,145.84,1183736,177640975.51,shares,0
2021-02-19,149.49,151.55,147.02,151.27,150.02,709191,105722586.88,shares,0
2021-02-22,151.25,154.9,148.0,148.07,151.27,942876,142634824.04,shares,0
2021-02-23,147.46,148.71,145.02,145.75,148.07,640966,93924096.35,shares,0
2021-02-24,145.77,149.93,145.21,145.68,145.75,793749,116847373.47,shares,0
2021-02-25,146.0,147.46,140.31,140.88,145.68,947113,134893716.14,shares,0
2021-02-26,138.93,145.0,137.19,144.02,140.88,1032104,144974102.41,shares,0
2021-03-01,144.8,154.89,144.02,153.77,144.02,1832665,275750603.73,shares,0
2021-03-02,154.31,156.36,151.69,154.34,153.77,1101393,169657052.8,shares,0
2021-03-03,152.8,157.89,150.21,155.7,154.34,1023437,158457990.03,shares,0
2021-03-04,154.49,157.98,152.85,153.98,155.7,753258,116510447.98,shares,0
2021-03-05,152.14,154.22,147.8,152.91,153.98,934997,141515596.19,shares,0
2021-03-08,154.0,158.68,151.3,156.71,152.91,1689326,264234978.66,shares,0
2021-03-09,154.87,163.96,149.0,158.1,156.71,1783838,283495490.64,shares,0
2021-03-10,162.9,163.9,157.62,158.25,158.1,1253668,201082425.1,shares,0
2021-03-11,157.5,163.79,155.12,162.3,158.25,1245247,200697511.99,shares,0
2021-03-12,161.5,167.77,153.0,153.0,162.3,2055302,332095506.44,shares,0
2021-03-15,150.28,152.9,146.0,146.58,153.0,1363301,201715406.54,shares,0
2021-03-16,148.9,149.5,145.72,147.2,146.58,516481,75975409.32,shares,0
2021-03-17,146.0,149.4,144.45,145.2,147.2,693799,101802313.6,shares,0
2021-03-18,144.6,146.38,144.1,144.22,145.2,484378,70222473.87,shares,0
2021-03-19,144.79,146.97,141.36,146.97,144.22,555914,80852839.38,shares,0
2021-03-22,146.7,148.18,145.2,147.25,146.97,388041,56955746.78,shares,0
2021-03-23,147.22,149.69,143.01,144.2,147.25,541806,79032075.8,shares,0
2021-03-24,143.1,144.7,141.26,141.4,144.2,404875,57680480.21,shares,0
2021-03-25,141.05,142.88,140.31,141.2,141.4,299195,42350751.14,shares,0
2021-03-26,142.01,143.25,141.34,142.84,141.2,340449,48481112.97,shares,0
2021-03-29,143.0,143.96,140.3,140.5,142.84,436434,61974871.64,shares,0
2021-03-30,139.5,141.58,139.5,140.19,140.5,277987,39013685.86,shares,0
2021-03-31,140.08,141.39,139.28,140.89,140.19,253713,35685445.14,shares,0
2021-04-01,141.55,145.18,141.42,143.19,140.89,472595,67767607.77,shares,0
2021-04-02,144.69,148.0,143.55,146.01,143.19,644778,94381919.27,shares,0
2021-04-06,147.0,147.3,143.67,144.0,146.01,396193,57237161.32,shares,0
2021-04-07,144.24,144.24,142.01,143.3,144.0,306399,43828985.17,shares,0
2021-04-08,143.27,144.8,141.68,141.7,143.3,383048,54841983.09,shares,0
2021-04-09,141.41,142.0,139.86,142.0,141.7,516221,72607563.67,shares,0
2021-04-12,141.99,142.75,139.02,139.18,142.0,396495,55555951.34,shares,0
2021-04-13,138.38,139.83,138.11,138.59,139.18,323953,44964179.29,shares,0
2021-04-14,138.59,140.56,138.31,139.11,138.59,321251,44719184.92,shares,0
2021-04-15,138.96,138.96,127.0,131.3,139.11,1169468,153899737.98,shares,0
2021-04-16,131.0,131.98,127.8,131.28,131.3,812413,105384468.41,shares,0
2021-04-19,131.39,133.25,129.67,132.46,131.28,760573,100223675.18,shares,0
2021-04-20,132.5,132.54,128.56,128.63,132.46,976314,126968780.15,shares,0
2021-04-21,128.0,131.53,127.8,130.0,128.63,543986,70574277.85,shares,0
2021-04-22,129.99,131.48,129.55,130.6,130.0,517969,67732862.82,shares,0
2021-04-23,130.0,131.87,129.38,129.96,130.6,483041,63119966.43,shares,0
2021-04-26,130.0,132.18,128.91,129.9,129.96,582032,76056918.5,shares,0
2021-04-27,128.81,128.81,119.21,119.4,129.9,1803468,221393715.79,shares,0
2021-04-28,120.51,120.6,116.58,118.2,119.4,1227983,144426131.09,shares,0
2021-04-29,117.5,120.47,116.02,116.25,118.2,829610,97531822.01,shares,0
2021-04-30,116.75,116.75,111.11,111.69,116.25,1394523,157212291.28,shares,0
2021-05-06,112.39,112.39,109.5,110.74,111.69,866877,95710486.14,shares,0
2021-05-07,110.83,111.48,106.66,106.71,110.74,806821,87517301.46,shares,0
2021-05-10,106.8,108.3,104.65,105.3,106.71,725846,77020381.76,shares,0
2021-05-11,105.81,113.0,105.48,111.02,105.3,1083472,119885636.27,shares,0
2021-05-12,110.77,111.81,107.84,109.81,111.02,542431,59294771.94,shares,0
2021-05-13,109.66,120.42,109.0,114.75,109.81,1745216,203368439.7,shares,0
